"Time","B_1 - I45","B_2 - I45","B_3 - I45","B_4 - I45","Center - I45","B_1 - I49","B_2 - I49","B_3 - I49","B_4 - I49","Center - I49","B_1 - I50","B_2 - I50","B_3 - I50","B_4 - I50","Center - I50","B_1 - I51","B_2 - I51","B_3 - I51","B_4 - I51","Center - I51","B_1 - I52","B_2 - I52","B_3 - I52","B_4 - I52","Center - I52","B_1 - I53","B_2 - I53","B_3 - I53","B_4 - I53","Center - I53","B_1 - I54","B_2 - I54","B_3 - I54","B_4 - I54","Center - I54","B_1 - I55","B_2 - I55","B_3 - I55","B_4 - I55","Center - I55","B_1 - I56","B_2 - I56","B_3 - I56","B_4 - I56","Center - I56","B_1 - I57","B_2 - I57","B_3 - I57","B_4 - I57","Center - I57","B_1 - I58","B_2 - I58","B_3 - I58","B_4 - I58","Center - I58","RPM "
2026-08-03 13:00:00,0.128 Mpa,0.130 Mpa,0.130 Mpa,0.129 Mpa,0 Mpa,0.119 Mpa,0.0994 Mpa,0.120 Mpa,1.02 Mpa,0 Mpa,0.100 Mpa,0.100 Mpa,0.100 Mpa,0.100 Mpa,0.00702 Mpa,0.111 Mpa,0.114 Mpa,0.112 Mpa,0.113 Mpa,,0.115 Mpa,0.114 Mpa,0.115 Mpa,0.115 Mpa,0 Mpa,0.113 Mpa,0.114 Mpa,0.112 Mpa,0.115 Mpa,0 Mpa,0.125 Mpa,0.126 Mpa,0.124 Mpa,0.123 Mpa,0 Mpa,0.116 Mpa,0.116 Mpa,0.118 Mpa,0.939 Mpa,0.0132 Mpa,0.126 Mpa,0.129 Mpa,0.128 Mpa,0.126 Mpa,0.0149 Mpa,0.123 Mpa,0.123 Mpa,0.126 Mpa,1.02 Mpa,0 Mpa,0.123 Mpa,0.123 Mpa,0.124 Mpa,0.125 Mpa,0 Mpa,1591 RPM
2026-08-03 15:00:00,0.123 Mpa,0.125 Mpa,0.125 Mpa,0.124 Mpa,0 Mpa,0.118 Mpa,0.104 Mpa,0.118 Mpa,1.02 Mpa,0 Mpa,0.117 Mpa,0.115 Mpa,0.117 Mpa,0.114 Mpa,0 Mpa,0.118 Mpa,0.121 Mpa,0.118 Mpa,0.119 Mpa,,0.114 Mpa,0.113 Mpa,0.114 Mpa,0.114 Mpa,0 Mpa,0.115 Mpa,0.115 Mpa,0.114 Mpa,0.116 Mpa,0 Mpa,0.123 Mpa,0.125 Mpa,0.122 Mpa,0.121 Mpa,0 Mpa,0.125 Mpa,0.127 Mpa,0.128 Mpa,0.911 Mpa,0 Mpa,0.118 Mpa,0.119 Mpa,0.119 Mpa,0.118 Mpa,0 Mpa,0.123 Mpa,0.122 Mpa,0.125 Mpa,1.02 Mpa,0 Mpa,0.126 Mpa,0.125 Mpa,0.126 Mpa,0.127 Mpa,0 Mpa,1675 RPM
2026-08-03 17:00:00,0.125 Mpa,0.126 Mpa,0.127 Mpa,0.125 Mpa,0 Mpa,0.117 Mpa,0.111 Mpa,0.117 Mpa,1.02 Mpa,0 Mpa,0.115 Mpa,0.112 Mpa,0.114 Mpa,0.112 Mpa,0 Mpa,0.119 Mpa,0.122 Mpa,0.119 Mpa,0.121 Mpa,,0.117 Mpa,0.115 Mpa,0.116 Mpa,0.116 Mpa,0 Mpa,0.113 Mpa,0.113 Mpa,0.112 Mpa,0.114 Mpa,0 Mpa,0.126 Mpa,0.130 Mpa,0.125 Mpa,0.124 Mpa,0 Mpa,0.118 Mpa,0.120 Mpa,0.121 Mpa,0.952 Mpa,0 Mpa,0.125 Mpa,0.127 Mpa,0.127 Mpa,0.126 Mpa,0 Mpa,0.116 Mpa,0.115 Mpa,0.117 Mpa,1.01 Mpa,0.00601 Mpa,0.121 Mpa,0.121 Mpa,0.120 Mpa,0.122 Mpa,0 Mpa,1602 RPM
2026-08-03 19:00:00,0.122 Mpa,0.124 Mpa,0.124 Mpa,0.123 Mpa,0 Mpa,0.117 Mpa,0.108 Mpa,0.117 Mpa,1.02 Mpa,0 Mpa,0.117 Mpa,0.115 Mpa,0.117 Mpa,0.114 Mpa,0 Mpa,0.120 Mpa,0.122 Mpa,0.119 Mpa,0.121 Mpa,,0.118 Mpa,0.116 Mpa,0.117 Mpa,0.117 Mpa,0 Mpa,0.112 Mpa,0.113 Mpa,0.111 Mpa,0.114 Mpa,0 Mpa,0.126 Mpa,0.131 Mpa,0.125 Mpa,0.124 Mpa,0 Mpa,0.119 Mpa,0.120 Mpa,0.121 Mpa,0.980 Mpa,0.0202 Mpa,0.128 Mpa,0.131 Mpa,0.130 Mpa,0.129 Mpa,0 Mpa,0.106 Mpa,0.106 Mpa,0.107 Mpa,0.996 Mpa,0.0468 Mpa,0.120 Mpa,0.120 Mpa,0.120 Mpa,0.121 Mpa,0 Mpa,1625 RPM
2026-08-03 21:00:00,0.123 Mpa,0.125 Mpa,0.125 Mpa,0.125 Mpa,0 Mpa,0.112 Mpa,0.108 Mpa,0.112 Mpa,1.01 Mpa,0.0166 Mpa,0.119 Mpa,0.115 Mpa,0.118 Mpa,0.115 Mpa,0 Mpa,0.119 Mpa,0.123 Mpa,0.118 Mpa,0.121 Mpa,,0.118 Mpa,0.116 Mpa,0.118 Mpa,0.117 Mpa,0 Mpa,0.118 Mpa,0.119 Mpa,0.117 Mpa,0.120 Mpa,0 Mpa,0.128 Mpa,0.130 Mpa,0.127 Mpa,0.126 Mpa,0 Mpa,0.112 Mpa,0.112 Mpa,0.112 Mpa,1.02 Mpa,0.00714 Mpa,0.123 Mpa,0.126 Mpa,0.125 Mpa,0.124 Mpa,0 Mpa,0.125 Mpa,0.124 Mpa,0.127 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.122 Mpa,0.122 Mpa,0.124 Mpa,0 Mpa,1609 RPM
2026-08-03 23:00:00,0.120 Mpa,0.122 Mpa,0.122 Mpa,0.121 Mpa,0.00709 Mpa,0.108 Mpa,0.104 Mpa,0.108 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.116 Mpa,0.119 Mpa,0.116 Mpa,0 Mpa,0.116 Mpa,0.118 Mpa,0.115 Mpa,0.117 Mpa,,0.112 Mpa,0.111 Mpa,0.111 Mpa,0.111 Mpa,0.0141 Mpa,0.121 Mpa,0.121 Mpa,0.120 Mpa,0.122 Mpa,0 Mpa,0.129 Mpa,0.128 Mpa,0.128 Mpa,0.125 Mpa,0 Mpa,0.125 Mpa,0.126 Mpa,0.127 Mpa,0.926 Mpa,0 Mpa,0.122 Mpa,0.124 Mpa,0.123 Mpa,0.122 Mpa,0 Mpa,0.125 Mpa,0.124 Mpa,0.127 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.121 Mpa,0.121 Mpa,0.123 Mpa,0 Mpa,1642 RPM
2026-08-04 01:00:00,0.120 Mpa,0.122 Mpa,0.122 Mpa,0.121 Mpa,0.0279 Mpa,,,,,,0.116 Mpa,0.114 Mpa,0.116 Mpa,0.114 Mpa,0 Mpa,0.116 Mpa,0.119 Mpa,0.116 Mpa,0.118 Mpa,,0.116 Mpa,0.115 Mpa,0.115 Mpa,0.115 Mpa,0 Mpa,0.117 Mpa,0.116 Mpa,0.115 Mpa,0.117 Mpa,0 Mpa,0.126 Mpa,0.128 Mpa,0.126 Mpa,0.125 Mpa,0.0133 Mpa,0.115 Mpa,0.116 Mpa,0.117 Mpa,0.985 Mpa,0 Mpa,0.120 Mpa,0.123 Mpa,0.122 Mpa,0.121 Mpa,0 Mpa,0.121 Mpa,0.120 Mpa,0.123 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.121 Mpa,0.122 Mpa,0.122 Mpa,0 Mpa,1535 RPM
2026-08-04 03:00:00,0.128 Mpa,0.130 Mpa,0.130 Mpa,0.129 Mpa,0 Mpa,0.108 Mpa,0.108 Mpa,0.109 Mpa,0.926 Mpa,0.182 Mpa,0.121 Mpa,0.119 Mpa,0.121 Mpa,0.118 Mpa,0 Mpa,0.110 Mpa,0.112 Mpa,0.110 Mpa,0.111 Mpa,,0.117 Mpa,0.116 Mpa,0.117 Mpa,0.117 Mpa,0 Mpa,0.118 Mpa,0.118 Mpa,0.116 Mpa,0.119 Mpa,0 Mpa,0.130 Mpa,0.131 Mpa,0.129 Mpa,0.128 Mpa,0 Mpa,0.113 Mpa,0.113 Mpa,0.114 Mpa,1.01 Mpa,0.0314 Mpa,0.122 Mpa,0.124 Mpa,0.124 Mpa,0.122 Mpa,0 Mpa,0.120 Mpa,0.119 Mpa,0.121 Mpa,1.02 Mpa,0 Mpa,0.123 Mpa,0.122 Mpa,0.125 Mpa,0.124 Mpa,0 Mpa,1615 RPM
2026-08-04 05:00:00,0.125 Mpa,0.128 Mpa,0.127 Mpa,0.127 Mpa,0 Mpa,,,,,,0.125 Mpa,0.121 Mpa,0.124 Mpa,0.121 Mpa,0 Mpa,0.112 Mpa,0.114 Mpa,0.112 Mpa,0.114 Mpa,,0.118 Mpa,0.117 Mpa,0.118 Mpa,0.118 Mpa,0 Mpa,0.115 Mpa,0.115 Mpa,0.113 Mpa,0.115 Mpa,0 Mpa,0.123 Mpa,0.126 Mpa,0.123 Mpa,0.123 Mpa,0.00787 Mpa,,,,,,0.122 Mpa,0.125 Mpa,0.124 Mpa,0.123 Mpa,0 Mpa,0.122 Mpa,0.122 Mpa,0.124 Mpa,1.01 Mpa,0.00709 Mpa,0.120 Mpa,0.121 Mpa,0.120 Mpa,0.122 Mpa,0.00687 Mpa,1648 RPM
2026-08-04 07:00:00,0.125 Mpa,0.127 Mpa,0.127 Mpa,0.126 Mpa,0 Mpa,,,,,,0.122 Mpa,0.119 Mpa,0.122 Mpa,0.119 Mpa,0 Mpa,0.121 Mpa,0.124 Mpa,0.122 Mpa,0.123 Mpa,,0.122 Mpa,0.119 Mpa,0.121 Mpa,0.120 Mpa,0 Mpa,0.108 Mpa,0.110 Mpa,0.107 Mpa,0.110 Mpa,0 Mpa,0.127 Mpa,0.127 Mpa,0.125 Mpa,0.125 Mpa,0 Mpa,,,,,,0.130 Mpa,0.133 Mpa,0.132 Mpa,0.129 Mpa,0 Mpa,0.124 Mpa,0.123 Mpa,0.126 Mpa,1.02 Mpa,0 Mpa,0.123 Mpa,0.123 Mpa,0.123 Mpa,0.124 Mpa,0 Mpa,1788 RPM
2026-08-04 09:00:00,0.121 Mpa,0.122 Mpa,0.122 Mpa,0.122 Mpa,0 Mpa,,,,,,0.118 Mpa,0.116 Mpa,0.118 Mpa,0.115 Mpa,0 Mpa,0.120 Mpa,0.122 Mpa,0.119 Mpa,0.121 Mpa,,0.123 Mpa,0.121 Mpa,0.123 Mpa,0.122 Mpa,0 Mpa,0.106 Mpa,0.108 Mpa,0.104 Mpa,0.108 Mpa,0.00864 Mpa,0.130 Mpa,0.131 Mpa,0.129 Mpa,0.128 Mpa,0 Mpa,0.114 Mpa,0.114 Mpa,0.114 Mpa,0.987 Mpa,0.0625 Mpa,0.122 Mpa,0.126 Mpa,0.124 Mpa,0.123 Mpa,0 Mpa,0.122 Mpa,0.121 Mpa,0.124 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.121 Mpa,0.121 Mpa,0.122 Mpa,0 Mpa,1727 RPM
2026-08-04 11:00:00,0.124 Mpa,0.125 Mpa,0.126 Mpa,0.125 Mpa,0 Mpa,,,,,,0.125 Mpa,0.122 Mpa,0.124 Mpa,0.122 Mpa,0.00264 Mpa,0.120 Mpa,0.122 Mpa,0.119 Mpa,0.121 Mpa,,0.117 Mpa,0.116 Mpa,0.118 Mpa,0.117 Mpa,0 Mpa,0.108 Mpa,0.109 Mpa,0.107 Mpa,0.110 Mpa,0.0550 Mpa,0.128 Mpa,0.129 Mpa,0.126 Mpa,0.126 Mpa,0.00896 Mpa,0.129 Mpa,0.130 Mpa,0.131 Mpa,0.652 Mpa,0.0155 Mpa,0.124 Mpa,0.127 Mpa,0.126 Mpa,0.124 Mpa,0 Mpa,0.119 Mpa,0.119 Mpa,0.121 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.119 Mpa,0.125 Mpa,0.120 Mpa,0.0119 Mpa,1726 RPM
2026-08-04 13:00:00,0.114 Mpa,0.115 Mpa,0.115 Mpa,0.115 Mpa,0.0116 Mpa,,,,,,0.122 Mpa,0.119 Mpa,0.122 Mpa,0.119 Mpa,0 Mpa,0.114 Mpa,0.117 Mpa,0.114 Mpa,0.115 Mpa,,0.115 Mpa,0.114 Mpa,0.115 Mpa,0.115 Mpa,0 Mpa,0.118 Mpa,0.120 Mpa,0.116 Mpa,0.121 Mpa,0 Mpa,0.131 Mpa,0.131 Mpa,0.130 Mpa,0.128 Mpa,0 Mpa,0.127 Mpa,0.128 Mpa,0.130 Mpa,0.891 Mpa,0 Mpa,0.126 Mpa,0.130 Mpa,0.129 Mpa,0.127 Mpa,0 Mpa,0.127 Mpa,0.126 Mpa,0.129 Mpa,1.02 Mpa,0 Mpa,0.120 Mpa,0.119 Mpa,0.120 Mpa,0.121 Mpa,0 Mpa,1723 RPM
2026-08-04 15:00:00,0.124 Mpa,0.125 Mpa,0.126 Mpa,0.125 Mpa,0 Mpa,,,,,,0.120 Mpa,0.117 Mpa,0.120 Mpa,0.116 Mpa,0 Mpa,0.0994 Mpa,0.102 Mpa,0.0995 Mpa,0.102 Mpa,,0.106 Mpa,0.104 Mpa,0.105 Mpa,0.105 Mpa,0 Mpa,0.121 Mpa,0.122 Mpa,0.119 Mpa,0.123 Mpa,0 Mpa,0.131 Mpa,0.130 Mpa,0.130 Mpa,0.127 Mpa,0 Mpa,0.128 Mpa,0.130 Mpa,0.132 Mpa,0.896 Mpa,0 Mpa,0.120 Mpa,0.123 Mpa,0.122 Mpa,0.121 Mpa,0.00781 Mpa,0.122 Mpa,0.120 Mpa,0.123 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.121 Mpa,0.120 Mpa,0.122 Mpa,0 Mpa,1562 RPM
2026-08-04 17:00:00,0.120 Mpa,0.122 Mpa,0.122 Mpa,0.122 Mpa,0 Mpa,,,,,,0.123 Mpa,0.119 Mpa,0.123 Mpa,0.119 Mpa,0 Mpa,0.111 Mpa,0.112 Mpa,0.111 Mpa,0.112 Mpa,,0.113 Mpa,0.112 Mpa,0.113 Mpa,0.113 Mpa,0 Mpa,0.107 Mpa,0.108 Mpa,0.106 Mpa,0.108 Mpa,0 Mpa,0.128 Mpa,0.128 Mpa,0.127 Mpa,0.126 Mpa,0 Mpa,0.117 Mpa,0.118 Mpa,0.119 Mpa,0.941 Mpa,0 Mpa,0.121 Mpa,0.123 Mpa,0.122 Mpa,0.121 Mpa,0.00839 Mpa,0.122 Mpa,0.120 Mpa,0.123 Mpa,1.02 Mpa,0 Mpa,0.117 Mpa,0.118 Mpa,0.117 Mpa,0.119 Mpa,0.00562 Mpa,1633 RPM
2026-08-04 19:00:00,0.122 Mpa,0.124 Mpa,0.124 Mpa,0.124 Mpa,0 Mpa,,,,,,0.120 Mpa,0.118 Mpa,0.120 Mpa,0.118 Mpa,0 Mpa,0.123 Mpa,0.124 Mpa,0.122 Mpa,0.123 Mpa,,0.118 Mpa,0.116 Mpa,0.118 Mpa,0.117 Mpa,0 Mpa,0.122 Mpa,0.123 Mpa,0.120 Mpa,0.123 Mpa,0 Mpa,0.126 Mpa,0.128 Mpa,0.127 Mpa,0.126 Mpa,0 Mpa,0.124 Mpa,0.126 Mpa,0.127 Mpa,0.910 Mpa,0 Mpa,0.124 Mpa,0.127 Mpa,0.126 Mpa,0.125 Mpa,0 Mpa,0.120 Mpa,0.119 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.118 Mpa,0.118 Mpa,0.118 Mpa,0.120 Mpa,0 Mpa,1794 RPM
2026-08-04 21:00:00,0.124 Mpa,0.125 Mpa,0.126 Mpa,0.125 Mpa,0 Mpa,,,,,,0.118 Mpa,0.116 Mpa,0.118 Mpa,0.115 Mpa,0 Mpa,0.129 Mpa,0.131 Mpa,0.128 Mpa,0.130 Mpa,,0.120 Mpa,0.118 Mpa,0.120 Mpa,0.118 Mpa,0 Mpa,0.120 Mpa,0.120 Mpa,0.118 Mpa,0.121 Mpa,0 Mpa,0.124 Mpa,0.126 Mpa,0.124 Mpa,0.124 Mpa,0 Mpa,0.125 Mpa,0.127 Mpa,0.128 Mpa,0.901 Mpa,0.00971 Mpa,0.126 Mpa,0.128 Mpa,0.128 Mpa,0.125 Mpa,0 Mpa,0.120 Mpa,0.119 Mpa,0.121 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.122 Mpa,0.122 Mpa,0.124 Mpa,0 Mpa,1781 RPM
2026-08-04 23:00:00,0.120 Mpa,0.122 Mpa,0.122 Mpa,0.121 Mpa,0.00642 Mpa,,,,,,0.119 Mpa,0.117 Mpa,0.119 Mpa,0.117 Mpa,0 Mpa,0.125 Mpa,0.127 Mpa,0.125 Mpa,0.126 Mpa,,0.112 Mpa,0.110 Mpa,0.111 Mpa,0.111 Mpa,0.0112 Mpa,0.118 Mpa,0.119 Mpa,0.116 Mpa,0.120 Mpa,0 Mpa,0.127 Mpa,0.127 Mpa,0.126 Mpa,0.126 Mpa,0 Mpa,0.130 Mpa,0.131 Mpa,0.133 Mpa,0.896 Mpa,0.00171 Mpa,0.124 Mpa,0.127 Mpa,0.126 Mpa,0.124 Mpa,0 Mpa,0.118 Mpa,0.117 Mpa,0.119 Mpa,1.01 Mpa,0.00803 Mpa,0.117 Mpa,0.118 Mpa,0.118 Mpa,0.120 Mpa,0 Mpa,1725 RPM
2026-08-05 01:00:00,0.119 Mpa,0.120 Mpa,0.120 Mpa,0.120 Mpa,0 Mpa,0.102 Mpa,0.103 Mpa,0.105 Mpa,0.999 Mpa,0.0440 Mpa,0.118 Mpa,0.116 Mpa,0.118 Mpa,0.115 Mpa,0.0141 Mpa,0.123 Mpa,0.126 Mpa,0.122 Mpa,0.124 Mpa,,0.110 Mpa,0.109 Mpa,0.109 Mpa,0.110 Mpa,0.0147 Mpa,0.108 Mpa,0.108 Mpa,0.107 Mpa,0.109 Mpa,0.0138 Mpa,0.126 Mpa,0.128 Mpa,0.126 Mpa,0.125 Mpa,0 Mpa,0.116 Mpa,0.118 Mpa,0.119 Mpa,0.927 Mpa,0.0114 Mpa,0.122 Mpa,0.123 Mpa,0.123 Mpa,0.121 Mpa,0 Mpa,0.118 Mpa,0.117 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.119 Mpa,0.120 Mpa,0.121 Mpa,0 Mpa,1592 RPM
2026-08-05 03:00:00,0.122 Mpa,0.123 Mpa,0.122 Mpa,0.122 Mpa,0 Mpa,0.115 Mpa,0.115 Mpa,0.115 Mpa,0.995 Mpa,0.0416 Mpa,0.123 Mpa,0.120 Mpa,0.124 Mpa,0.119 Mpa,0 Mpa,0.116 Mpa,0.119 Mpa,0.116 Mpa,0.118 Mpa,,0.112 Mpa,0.110 Mpa,0.112 Mpa,0.111 Mpa,0 Mpa,0.121 Mpa,0.121 Mpa,0.119 Mpa,0.122 Mpa,0 Mpa,0.125 Mpa,0.132 Mpa,0.124 Mpa,0.123 Mpa,0 Mpa,0.124 Mpa,0.125 Mpa,0.126 Mpa,0.903 Mpa,0 Mpa,0.130 Mpa,0.132 Mpa,0.132 Mpa,0.130 Mpa,0 Mpa,0.120 Mpa,0.120 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.120 Mpa,0.120 Mpa,0.123 Mpa,0 Mpa,1742 RPM
2026-08-05 05:00:00,0.121 Mpa,0.122 Mpa,0.122 Mpa,0.122 Mpa,0 Mpa,0.122 Mpa,0.121 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.120 Mpa,0.117 Mpa,0.121 Mpa,0.117 Mpa,0 Mpa,0.119 Mpa,0.122 Mpa,0.119 Mpa,0.121 Mpa,,0.113 Mpa,0.111 Mpa,0.113 Mpa,0.112 Mpa,0 Mpa,0.113 Mpa,0.114 Mpa,0.112 Mpa,0.116 Mpa,0 Mpa,0.125 Mpa,0.131 Mpa,0.124 Mpa,0.124 Mpa,0 Mpa,0.115 Mpa,0.117 Mpa,0.118 Mpa,0.948 Mpa,0 Mpa,0.125 Mpa,0.127 Mpa,0.127 Mpa,0.125 Mpa,0.00764 Mpa,0.120 Mpa,0.120 Mpa,0.122 Mpa,1.01 Mpa,0.00707 Mpa,0.119 Mpa,0.119 Mpa,0.119 Mpa,0.121 Mpa,0 Mpa,1667 RPM
2026-08-05 07:00:00,0.124 Mpa,0.125 Mpa,0.125 Mpa,0.124 Mpa,0 Mpa,0.119 Mpa,0.118 Mpa,0.120 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.119 Mpa,0.122 Mpa,0.119 Mpa,0 Mpa,0.123 Mpa,0.126 Mpa,0.122 Mpa,0.124 Mpa,,0.117 Mpa,0.114 Mpa,0.117 Mpa,0.116 Mpa,0 Mpa,0.120 Mpa,0.121 Mpa,0.118 Mpa,0.121 Mpa,0 Mpa,0.128 Mpa,0.133 Mpa,0.127 Mpa,0.126 Mpa,0 Mpa,0.114 Mpa,0.114 Mpa,0.115 Mpa,1.00 Mpa,0.0150 Mpa,0.124 Mpa,0.127 Mpa,0.126 Mpa,0.124 Mpa,0 Mpa,0.118 Mpa,0.117 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.122 Mpa,0.121 Mpa,0.124 Mpa,0.0197 Mpa,1669 RPM
2026-08-05 09:00:00,0.124 Mpa,0.125 Mpa,0.126 Mpa,0.125 Mpa,0 Mpa,0.119 Mpa,0.116 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.104 Mpa,0.100 Mpa,0.104 Mpa,0.100 Mpa,0 Mpa,0.123 Mpa,0.126 Mpa,0.123 Mpa,0.124 Mpa,,0.116 Mpa,0.113 Mpa,0.116 Mpa,0.114 Mpa,0 Mpa,0.124 Mpa,0.125 Mpa,0.123 Mpa,0.126 Mpa,0 Mpa,0.123 Mpa,0.127 Mpa,0.123 Mpa,0.122 Mpa,0 Mpa,0.124 Mpa,0.126 Mpa,0.126 Mpa,0.908 Mpa,0 Mpa,0.121 Mpa,0.122 Mpa,0.122 Mpa,0.121 Mpa,0 Mpa,0.123 Mpa,0.121 Mpa,0.124 Mpa,1.02 Mpa,0 Mpa,0.117 Mpa,0.118 Mpa,0.117 Mpa,0.119 Mpa,0 Mpa,1719 RPM
2026-08-05 11:00:00,0.128 Mpa,0.130 Mpa,0.130 Mpa,0.129 Mpa,0 Mpa,0.118 Mpa,0.115 Mpa,0.118 Mpa,1.02 Mpa,0 Mpa,,,,,,0.120 Mpa,0.122 Mpa,0.119 Mpa,0.121 Mpa,,0.115 Mpa,0.113 Mpa,0.115 Mpa,0.114 Mpa,0 Mpa,0.114 Mpa,0.114 Mpa,0.113 Mpa,0.115 Mpa,0 Mpa,0.122 Mpa,0.122 Mpa,0.122 Mpa,0.121 Mpa,0.00718 Mpa,0.128 Mpa,0.129 Mpa,0.131 Mpa,0.898 Mpa,0 Mpa,0.125 Mpa,0.128 Mpa,0.127 Mpa,0.126 Mpa,0 Mpa,0.120 Mpa,0.119 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.120 Mpa,0.120 Mpa,0.121 Mpa,0.00933 Mpa,1663 RPM
2026-08-05 13:00:00,0.126 Mpa,0.127 Mpa,0.127 Mpa,0.126 Mpa,0 Mpa,0.118 Mpa,0.115 Mpa,0.118 Mpa,1.02 Mpa,0 Mpa,0.118 Mpa,0.114 Mpa,0.118 Mpa,0.114 Mpa,0 Mpa,0.122 Mpa,0.124 Mpa,0.121 Mpa,0.123 Mpa,,0.118 Mpa,0.115 Mpa,0.117 Mpa,0.117 Mpa,0 Mpa,0.115 Mpa,0.115 Mpa,0.113 Mpa,0.116 Mpa,0 Mpa,0.128 Mpa,0.128 Mpa,0.127 Mpa,0.126 Mpa,0 Mpa,0.117 Mpa,0.118 Mpa,0.119 Mpa,0.955 Mpa,0 Mpa,0.126 Mpa,0.130 Mpa,0.128 Mpa,0.127 Mpa,0 Mpa,0.124 Mpa,0.123 Mpa,0.126 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.119 Mpa,0.121 Mpa,0.121 Mpa,0 Mpa,1692 RPM
2026-08-05 15:00:00,0.126 Mpa,0.127 Mpa,0.127 Mpa,0.126 Mpa,0 Mpa,0.118 Mpa,0.115 Mpa,0.117 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.118 Mpa,0.122 Mpa,0.117 Mpa,0 Mpa,0.121 Mpa,0.125 Mpa,0.120 Mpa,0.123 Mpa,,0.117 Mpa,0.115 Mpa,0.117 Mpa,0.116 Mpa,0 Mpa,0.117 Mpa,0.116 Mpa,0.115 Mpa,0.117 Mpa,0 Mpa,0.131 Mpa,0.134 Mpa,0.129 Mpa,0.128 Mpa,0 Mpa,0.121 Mpa,0.122 Mpa,0.124 Mpa,0.921 Mpa,0 Mpa,0.123 Mpa,0.125 Mpa,0.125 Mpa,0.123 Mpa,0.0115 Mpa,0.121 Mpa,0.120 Mpa,0.123 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.121 Mpa,0.125 Mpa,0.122 Mpa,0 Mpa,1733 RPM
2026-08-05 17:00:00,0.121 Mpa,0.122 Mpa,0.122 Mpa,0.122 Mpa,0 Mpa,0.118 Mpa,0.115 Mpa,0.118 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.119 Mpa,0.122 Mpa,0.118 Mpa,0 Mpa,0.120 Mpa,0.123 Mpa,0.119 Mpa,0.121 Mpa,,0.115 Mpa,0.113 Mpa,0.115 Mpa,0.115 Mpa,0.0246 Mpa,0.112 Mpa,0.111 Mpa,0.110 Mpa,0.112 Mpa,0 Mpa,0.121 Mpa,0.123 Mpa,0.120 Mpa,0.121 Mpa,0 Mpa,0.124 Mpa,0.126 Mpa,0.128 Mpa,0.900 Mpa,0 Mpa,0.124 Mpa,0.126 Mpa,0.126 Mpa,0.124 Mpa,0.00758 Mpa,0.121 Mpa,0.119 Mpa,0.123 Mpa,1.01 Mpa,0.00672 Mpa,0.120 Mpa,0.119 Mpa,0.119 Mpa,0.120 Mpa,0.00743 Mpa,1670 RPM
2026-08-05 19:00:00,0.121 Mpa,0.122 Mpa,0.122 Mpa,0.121 Mpa,0 Mpa,0.118 Mpa,0.115 Mpa,0.118 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.116 Mpa,0.118 Mpa,0.115 Mpa,0 Mpa,0.119 Mpa,0.121 Mpa,0.118 Mpa,0.120 Mpa,,0.118 Mpa,0.116 Mpa,0.118 Mpa,0.117 Mpa,0 Mpa,0.115 Mpa,0.115 Mpa,0.114 Mpa,0.116 Mpa,0 Mpa,0.124 Mpa,0.125 Mpa,0.124 Mpa,0.123 Mpa,0 Mpa,0.127 Mpa,0.128 Mpa,0.130 Mpa,0.914 Mpa,0 Mpa,0.125 Mpa,0.128 Mpa,0.128 Mpa,0.125 Mpa,0 Mpa,0.122 Mpa,0.121 Mpa,0.123 Mpa,1.02 Mpa,0 Mpa,0.120 Mpa,0.119 Mpa,0.119 Mpa,0.120 Mpa,0 Mpa,1782 RPM
