"Time","P_FW - I45","P_FW - I49","P_FW - I50","P_FW - I52","P_FW - I53","P_FW - I54","P_FW - I55","P_FW - I56","P_FW - I57","P_FW - I58","%FW - I45","%FW - I49","%FW - I50","%FW - I52","%FW - I53","%FW - I54","%FW - I55","%FW - I56","%FW - I57","%FW - I58"
2026-09-01 07:00:00,0.0508 Mpa,,0.174 Mpa,0.0853 Mpa,1.46 Mpa,0.113 Mpa,0.698 Mpa,0.0627 Mpa,0.109 Mpa,0.0789 Mpa,15.4%,,6.94%,6.44%,51.6%,7.26%,23.5%,3.87%,7.18%,4.13%
2026-09-01 09:00:00,0.117 Mpa,,0.0438 Mpa,0.187 Mpa,0.0551 Mpa,0.209 Mpa,0.191 Mpa,0.0710 Mpa,0.290 Mpa,0.0546 Mpa,10.7%,,4.21%,9.30%,9.12%,10.6%,9.04%,4.44%,12.2%,3.27%
2026-09-01 11:00:00,0.153 Mpa,,0.147 Mpa,0.571 Mpa,,0.162 Mpa,0.540 Mpa,0.724 Mpa,0.0649 Mpa,0.0835 Mpa,11.7%,,7.33%,20.5%,,8.88%,20.6%,23.0%,5.54%,4.62%
2026-09-01 13:00:00,0.0220 Mpa,,0.275 Mpa,0.0815 Mpa,,0.120 Mpa,0.274 Mpa,0.345 Mpa,0.0446 Mpa,0.361 Mpa,9.02%,,11.0%,14.6%,,7.48%,12.2%,12.3%,5.24%,11.5%
2026-09-01 15:00:00,0.0545 Mpa,,0.587 Mpa,0.554 Mpa,,0.321 Mpa,0.500 Mpa,0.00348 Mpa,0.0156 Mpa,0.0684 Mpa,16.9%,,19.5%,20.7%,,13.4%,19.8%,2.10%,15.6%,3.26%
2026-09-01 17:00:00,0.108 Mpa,,0.131 Mpa,0.586 Mpa,,0.0440 Mpa,1.07 Mpa,0.000506 Mpa,0 Mpa,0.397 Mpa,9.39%,,5.58%,21.4%,,5.14%,36.8%,2.34%,3.20%,10.6%
2026-09-01 19:00:00,0.0000269 Mpa,,0.303 Mpa,0.542 Mpa,,,0 Mpa,0 Mpa,,,7.70%,,10.3%,37.1%,,,4.52%,2.40%,,
2026-09-01 21:00:00,0.0171 Mpa,,1.25 Mpa,0.780 Mpa,,,0.340 Mpa,0 Mpa,,0.758 Mpa,7.82%,,40.2%,29.0%,,,13.8%,2.40%,,39.6%
2026-09-01 23:00:00,0.137 Mpa,,0 Mpa,0.160 Mpa,,,0.331 Mpa,0.167 Mpa,,0.321 Mpa,10.9%,,4.39%,25.3%,,,13.9%,9.37%,,21.6%
2026-09-02 01:00:00,0.272 Mpa,,0.456 Mpa,0.0747 Mpa,,,0.0606 Mpa,0.409 Mpa,1.42 Mpa,0.865 Mpa,15.8%,,15.6%,5.79%,,,4.98%,12.0%,42.7%,34.6%
2026-09-02 03:00:00,0.249 Mpa,,0.00973 Mpa,0.126 Mpa,,,0.506 Mpa,0.394 Mpa,0.00493 Mpa,0.102 Mpa,13.6%,,3.31%,7.25%,,,19.0%,13.1%,5.55%,8.50%
2026-09-02 05:00:00,0.232 Mpa,,0.462 Mpa,0.0549 Mpa,0.00724 Mpa,,0.0895 Mpa,0.730 Mpa,0.459 Mpa,0.168 Mpa,17.1%,,16.1%,5.88%,8.60%,,6.44%,22.6%,16.7%,6.37%
2026-09-02 07:00:00,0.334 Mpa,,0.0557 Mpa,0.0284 Mpa,,,0.0834 Mpa,0.534 Mpa,0.0307 Mpa,0.0156 Mpa,16.4%,,4.38%,4.43%,,,6.67%,17.0%,4.75%,2.26%
2026-09-02 09:00:00,0.317 Mpa,,0.109 Mpa,0.197 Mpa,0.0194 Mpa,,0.0973 Mpa,0.0845 Mpa,0.0565 Mpa,0.217 Mpa,15.5%,,6.17%,9.85%,6.23%,,7.21%,4.31%,5.89%,8.11%
2026-09-02 11:00:00,0.265 Mpa,,0.272 Mpa,0.0909 Mpa,1.39 Mpa,0.339 Mpa,0.0636 Mpa,0.0818 Mpa,0.0341 Mpa,0.0444 Mpa,24.1%,,10.8%,7.01%,44.5%,13.5%,6.21%,4.33%,5.47%,3.72%
2026-09-02 13:00:00,0.403 Mpa,,0.0810 Mpa,0.118 Mpa,1.08 Mpa,0.0348 Mpa,0.124 Mpa,0.0853 Mpa,0.0563 Mpa,0.106 Mpa,18.9%,,5.03%,8.05%,41.4%,6.45%,7.81%,4.51%,6.59%,9.02%
2026-09-02 15:00:00,0.500 Mpa,0 Mpa,0.0988 Mpa,0.210 Mpa,0.496 Mpa,0.201 Mpa,0.250 Mpa,0.154 Mpa,0.0610 Mpa,0.112 Mpa,24.2%,5.16%,6.03%,11.2%,22.3%,10.6%,11.5%,6.38%,6.41%,4.16%
2026-09-02 17:00:00,0.133 Mpa,0 Mpa,0.0353 Mpa,0.115 Mpa,0.105 Mpa,0.486 Mpa,0.330 Mpa,0.207 Mpa,0.0533 Mpa,0.0909 Mpa,12.0%,4.03%,3.62%,8.03%,10.5%,20.1%,14.3%,7.22%,6.22%,3.71%
2026-09-02 19:00:00,0.0590 Mpa,,0.00833 Mpa,0.0997 Mpa,0.261 Mpa,0.207 Mpa,,0.125 Mpa,0.0391 Mpa,0.0417 Mpa,9.27%,,2.66%,6.68%,16.4%,9.91%,,4.32%,5.90%,2.57%
2026-09-02 21:00:00,0.136 Mpa,,0.0163 Mpa,0.440 Mpa,0.152 Mpa,0.192 Mpa,,0.163 Mpa,0.0282 Mpa,0.0156 Mpa,10.1%,,2.92%,16.5%,13.6%,9.41%,,6.10%,5.57%,2.13%
2026-09-02 23:00:00,0.127 Mpa,0.0541 Mpa,0.107 Mpa,0.122 Mpa,0.100 Mpa,0.150 Mpa,0.385 Mpa,0.168 Mpa,0.487 Mpa,0.0883 Mpa,10.4%,5.23%,5.93%,7.73%,10.3%,8.64%,15.6%,6.12%,18.5%,4.57%
2026-09-03 01:00:00,0.113 Mpa,0.0520 Mpa,0.0240 Mpa,0.340 Mpa,0.126 Mpa,0.0668 Mpa,0.230 Mpa,0.0343 Mpa,0.789 Mpa,0.0596 Mpa,10.9%,5.27%,2.36%,13.6%,11.9%,6.69%,10.7%,2.50%,26.4%,3.29%
2026-09-03 03:00:00,0.143 Mpa,1.08 Mpa,0.0519 Mpa,0.626 Mpa,0.251 Mpa,0.0903 Mpa,0.164 Mpa,0.0335 Mpa,0.0283 Mpa,0.0115 Mpa,9.99%,35.1%,3.89%,21.9%,16.1%,7.68%,8.54%,3.01%,5.85%,1.94%
2026-09-03 05:00:00,0.165 Mpa,0.0184 Mpa,0.0866 Mpa,0.504 Mpa,0.0977 Mpa,0.108 Mpa,0.0716 Mpa,0.242 Mpa,0.0926 Mpa,0.0855 Mpa,11.2%,6.53%,5.21%,19.0%,11.2%,7.72%,5.96%,11.0%,7.50%,9.13%
2026-09-03 07:00:00,0.650 Mpa,0.326 Mpa,0.00801 Mpa,0.352 Mpa,0.181 Mpa,0.438 Mpa,0.0165 Mpa,0.0905 Mpa,0.0398 Mpa,0.0734 Mpa,28.1%,13.7%,5.69%,14.4%,13.9%,16.1%,4.45%,10.4%,6.00%,4.43%
2026-09-03 09:00:00,0.247 Mpa,0.393 Mpa,0.00539 Mpa,0.225 Mpa,0.157 Mpa,0.118 Mpa,0.0720 Mpa,0.164 Mpa,0.379 Mpa,0.0984 Mpa,14.7%,14.4%,9.79%,10.0%,13.8%,7.37%,6.40%,7.12%,15.0%,4.69%
2026-09-03 11:00:00,0.309 Mpa,0.781 Mpa,0.164 Mpa,0.415 Mpa,0.110 Mpa,0.517 Mpa,0.0616 Mpa,0.232 Mpa,0.152 Mpa,0.109 Mpa,13.9%,25.4%,7.53%,15.6%,11.8%,21.9%,5.92%,8.71%,8.72%,4.87%
2026-09-03 13:00:00,0.192 Mpa,0.430 Mpa,0.425 Mpa,0.513 Mpa,0.274 Mpa,0.0968 Mpa,0.0702 Mpa,1.31 Mpa,0.118 Mpa,0.0204 Mpa,27.1%,16.4%,15.2%,19.0%,16.3%,6.44%,16.9%,39.4%,7.93%,3.13%
2026-09-03 15:00:00,0.230 Mpa,0.121 Mpa,0.125 Mpa,0.0379 Mpa,0.0729 Mpa,0.101 Mpa,0.106 Mpa,1.41 Mpa,0.0826 Mpa,0.0848 Mpa,22.4%,7.35%,6.55%,5.87%,10.5%,7.43%,11.1%,41.9%,6.37%,4.59%
2026-09-03 17:00:00,0.0811 Mpa,0.101 Mpa,0.0688 Mpa,0.114 Mpa,0.0846 Mpa,0.411 Mpa,0.0854 Mpa,,0.0857 Mpa,0.564 Mpa,9.91%,8.48%,4.86%,31.9%,16.5%,18.4%,6.92%,,6.15%,17.4%
2026-09-03 19:00:00,0.102 Mpa,0.166 Mpa,0.0207 Mpa,0.153 Mpa,0.0453 Mpa,0.123 Mpa,0.125 Mpa,,0.0194 Mpa,0.228 Mpa,10.1%,8.97%,3.26%,9.86%,6.96%,8.59%,8.33%,,4.09%,8.01%
2026-09-03 21:00:00,0.187 Mpa,0.0637 Mpa,0.0435 Mpa,0.318 Mpa,0.0908 Mpa,0.156 Mpa,0.0475 Mpa,,0.131 Mpa,0.127 Mpa,12.5%,6.24%,3.94%,13.6%,15.8%,9.07%,5.72%,,6.97%,5.70%
2026-09-03 23:00:00,0.155 Mpa,0.110 Mpa,0.0168 Mpa,0.0212 Mpa,0.127 Mpa,0.0573 Mpa,0.135 Mpa,0.239 Mpa,0.109 Mpa,0.0699 Mpa,11.0%,8.52%,2.98%,5.37%,10.8%,6.36%,8.44%,9.28%,6.93%,3.23%
2026-09-04 01:00:00,0.305 Mpa,0.433 Mpa,0.273 Mpa,0.0616 Mpa,0.280 Mpa,0.0877 Mpa,0.0341 Mpa,0.000250 Mpa,0.0169 Mpa,0.0226 Mpa,15.1%,17.3%,10.7%,6.23%,13.1%,7.78%,5.15%,2.43%,4.62%,5.80%
2026-09-04 03:00:00,0.523 Mpa,0.0715 Mpa,0.0100 Mpa,0.0942 Mpa,0.0951 Mpa,0.105 Mpa,0.0730 Mpa,,0.150 Mpa,0.215 Mpa,21.0%,7.24%,3.12%,7.19%,12.0%,7.89%,6.34%,,8.23%,13.6%
2026-09-04 05:00:00,0.413 Mpa,0.109 Mpa,0.00543 Mpa,0.768 Mpa,0.107 Mpa,0.0539 Mpa,0.0809 Mpa,,0.0456 Mpa,0.192 Mpa,20.4%,7.59%,2.77%,25.7%,21.1%,6.30%,6.59%,,5.44%,6.45%
2026-09-04 07:00:00,0.0540 Mpa,0.739 Mpa,0.164 Mpa,0.222 Mpa,0.614 Mpa,0.103 Mpa,0.221 Mpa,,0.119 Mpa,0.155 Mpa,8.72%,25.1%,18.7%,9.28%,26.9%,6.77%,11.3%,,7.40%,5.34%
2026-09-04 09:00:00,0.0754 Mpa,0.406 Mpa,0.123 Mpa,0.138 Mpa,0.292 Mpa,0.0948 Mpa,0.309 Mpa,,0.0333 Mpa,0.140 Mpa,9.56%,15.1%,6.31%,7.92%,17.1%,5.75%,13.8%,,4.54%,5.78%
2026-09-04 11:00:00,0.181 Mpa,0.149 Mpa,0.0896 Mpa,0.0788 Mpa,0.167 Mpa,0.216 Mpa,0.213 Mpa,,0.0656 Mpa,0.0528 Mpa,12.5%,9.21%,4.93%,6.63%,12.7%,9.53%,11.0%,,5.98%,3.69%
2026-09-04 13:00:00,0.0311 Mpa,0.124 Mpa,0.136 Mpa,0.0179 Mpa,0.0310 Mpa,0.0904 Mpa,0.0322 Mpa,,0.0455 Mpa,0.0475 Mpa,8.45%,8.20%,8.97%,6.36%,9.51%,6.23%,5.39%,,5.22%,3.54%
2026-09-04 15:00:00,0.0794 Mpa,0.0355 Mpa,0.0293 Mpa,0.00659 Mpa,0.133 Mpa,0.0598 Mpa,0.170 Mpa,0.467 Mpa,0.0550 Mpa,0.190 Mpa,10.2%,4.91%,3.01%,4.68%,17.6%,5.57%,9.56%,14.7%,5.54%,7.95%
2026-09-04 17:00:00,0.0872 Mpa,0.344 Mpa,0.0269 Mpa,0.00128 Mpa,0.0614 Mpa,0.389 Mpa,0.0506 Mpa,1.13 Mpa,0.0871 Mpa,0.246 Mpa,8.77%,14.0%,3.05%,15.2%,10.4%,14.5%,5.58%,33.5%,6.72%,8.13%
2026-09-04 19:00:00,0.0887 Mpa,0.205 Mpa,0.0102 Mpa,0 Mpa,0.123 Mpa,0.0675 Mpa,0.0772 Mpa,1.21 Mpa,0.0412 Mpa,0.119 Mpa,7.44%,10.2%,2.53%,80.4%,12.8%,5.11%,6.35%,35.7%,5.50%,5.63%
2026-09-04 21:00:00,0.102 Mpa,0.459 Mpa,0.0108 Mpa,0.311 Mpa,0.0895 Mpa,0.0981 Mpa,0.331 Mpa,0.173 Mpa,0.0213 Mpa,0.0672 Mpa,8.43%,17.9%,2.69%,14.4%,11.8%,7.34%,14.5%,6.81%,5.54%,4.31%
2026-09-04 23:00:00,0.107 Mpa,0.114 Mpa,0.307 Mpa,0.0675 Mpa,0.0199 Mpa,0.152 Mpa,0.153 Mpa,0.121 Mpa,0.158 Mpa,0.0157 Mpa,9.52%,8.14%,11.6%,6.58%,9.78%,8.72%,8.90%,5.34%,9.20%,3.01%
2026-09-05 01:00:00,0.236 Mpa,0.0490 Mpa,0.0175 Mpa,0.126 Mpa,0.100 Mpa,0.0323 Mpa,0.194 Mpa,0.0437 Mpa,0.0282 Mpa,0.213 Mpa,13.5%,8.24%,3.37%,7.79%,12.3%,5.15%,10.5%,5.61%,5.01%,7.53%
2026-09-05 03:00:00,0.0418 Mpa,0.110 Mpa,0.0356 Mpa,0.186 Mpa,0.126 Mpa,0.0566 Mpa,0.0144 Mpa,0.0790 Mpa,0.304 Mpa,0.467 Mpa,16.2%,8.77%,3.53%,10.1%,13.1%,6.81%,4.64%,3.53%,13.1%,14.4%
2026-09-05 05:00:00,0.194 Mpa,0.118 Mpa,0.0672 Mpa,0.0872 Mpa,0.0264 Mpa,0.138 Mpa,0.246 Mpa,0.0674 Mpa,0.0962 Mpa,,11.3%,8.17%,4.62%,6.72%,9.09%,9.49%,11.8%,3.34%,7.38%,
2026-09-05 07:00:00,0.149 Mpa,0.0625 Mpa,0.0502 Mpa,0.164 Mpa,0.0866 Mpa,0.0893 Mpa,0.0507 Mpa,0.0617 Mpa,0.164 Mpa,,10.7%,6.69%,4.08%,7.74%,10.5%,6.62%,5.49%,6.40%,9.57%,
2026-09-05 09:00:00,0.108 Mpa,0.0799 Mpa,0.0477 Mpa,0.169 Mpa,0.0267 Mpa,0.0709 Mpa,0.243 Mpa,0.0167 Mpa,0.138 Mpa,,9.18%,7.95%,3.80%,8.21%,7.27%,7.16%,11.8%,1.69%,8.43%,
2026-09-05 11:00:00,0.513 Mpa,0.399 Mpa,0.0704 Mpa,0.0730 Mpa,0.951 Mpa,0.0966 Mpa,0.0890 Mpa,0.107 Mpa,1.49 Mpa,0.0442 Mpa,20.6%,17.3%,5.10%,6.24%,35.0%,7.34%,6.98%,4.17%,46.9%,4.51%
2026-09-05 13:00:00,0.595 Mpa,0.115 Mpa,0.0781 Mpa,0.0662 Mpa,0.0173 Mpa,0.0886 Mpa,0.508 Mpa,0.121 Mpa,0.303 Mpa,,24.5%,9.84%,4.97%,8.00%,7.17%,6.93%,20.5%,5.11%,13.4%,
2026-09-05 15:00:00,0.390 Mpa,0.0764 Mpa,0.0304 Mpa,0.0400 Mpa,0.507 Mpa,0.0178 Mpa,0.166 Mpa,0.358 Mpa,1.08 Mpa,,17.1%,7.65%,2.98%,5.50%,23.6%,5.37%,9.06%,12.1%,35.6%,
2026-09-05 17:00:00,0.200 Mpa,0.0267 Mpa,0.0783 Mpa,0.229 Mpa,0.128 Mpa,0.0610 Mpa,0.198 Mpa,0.122 Mpa,0.258 Mpa,,13.0%,5.15%,7.89%,11.1%,12.7%,6.41%,10.5%,6.29%,11.9%,
2026-09-05 19:00:00,0.130 Mpa,0.129 Mpa,0.0711 Mpa,0.0701 Mpa,0.111 Mpa,0.571 Mpa,0.282 Mpa,0.0718 Mpa,0.232 Mpa,,10.1%,6.99%,4.34%,5.99%,12.4%,24.1%,13.0%,8.51%,10.6%,
2026-09-05 21:00:00,0.0795 Mpa,0.108 Mpa,0.136 Mpa,0.0520 Mpa,0.0583 Mpa,0.113 Mpa,0.439 Mpa,0.122 Mpa,0.406 Mpa,,10.7%,7.16%,10.4%,5.53%,10.4%,7.27%,18.4%,5.44%,15.9%,
2026-09-05 23:00:00,0.0411 Mpa,0.0475 Mpa,0.0836 Mpa,0.168 Mpa,0.0658 Mpa,0.0907 Mpa,0.478 Mpa,0.0720 Mpa,0.158 Mpa,,14.7%,4.91%,27.6%,8.99%,11.1%,6.64%,19.2%,3.99%,8.41%,
2026-09-06 01:00:00,0.130 Mpa,0.129 Mpa,0.414 Mpa,0.0791 Mpa,0.0258 Mpa,0.0649 Mpa,0.348 Mpa,0.0292 Mpa,0.271 Mpa,0 Mpa,11.2%,8.94%,14.4%,6.28%,8.47%,5.73%,15.2%,2.88%,11.7%,3.73%
2026-09-06 03:00:00,0.116 Mpa,0.234 Mpa,0.489 Mpa,0.0179 Mpa,0.0465 Mpa,0.175 Mpa,0.149 Mpa,0.271 Mpa,0.434 Mpa,0.667 Mpa,11.2%,11.4%,17.8%,4.45%,9.17%,9.94%,8.87%,9.17%,16.5%,20.1%
2026-09-06 05:00:00,0.116 Mpa,0.183 Mpa,0.157 Mpa,0.0560 Mpa,0.108 Mpa,0.0563 Mpa,0.367 Mpa,0.0534 Mpa,0.133 Mpa,0.118 Mpa,11.5%,9.52%,7.35%,5.01%,12.0%,5.41%,15.5%,3.01%,8.11%,4.88%
2026-09-06 07:00:00,0.126 Mpa,0.0368 Mpa,0.688 Mpa,0.0382 Mpa,0.0670 Mpa,0.0728 Mpa,0.0256 Mpa,0.112 Mpa,0.282 Mpa,0.0899 Mpa,10.8%,7.66%,22.8%,6.91%,10.9%,6.67%,4.53%,5.26%,12.5%,3.81%
2026-09-06 09:00:00,0.0737 Mpa,0.141 Mpa,0.697 Mpa,0.0439 Mpa,0.0616 Mpa,0.0903 Mpa,0.138 Mpa,0.0600 Mpa,0.150 Mpa,0.176 Mpa,9.60%,8.87%,22.5%,4.79%,10.4%,6.01%,7.94%,3.66%,9.29%,6.79%
2026-09-06 11:00:00,0.0465 Mpa,0.128 Mpa,0.391 Mpa,0.0909 Mpa,0.143 Mpa,0.779 Mpa,0.0443 Mpa,0.112 Mpa,0.320 Mpa,0.0277 Mpa,8.76%,9.54%,14.2%,6.27%,13.0%,30.9%,5.51%,4.95%,13.9%,2.45%
2026-09-06 13:00:00,0.0774 Mpa,0.142 Mpa,0.0433 Mpa,0.284 Mpa,0.122 Mpa,0.538 Mpa,0.204 Mpa,0.245 Mpa,0.186 Mpa,0.226 Mpa,9.23%,11.4%,3.76%,12.1%,12.3%,19.8%,10.7%,9.05%,9.93%,8.41%
2026-09-06 15:00:00,0.0626 Mpa,0.0418 Mpa,0.214 Mpa,0.0458 Mpa,0.643 Mpa,0.0732 Mpa,0.0922 Mpa,0.0406 Mpa,0.484 Mpa,0.154 Mpa,8.92%,7.51%,8.79%,5.56%,29.7%,6.81%,6.96%,3.18%,17.8%,7.27%
2026-09-06 17:00:00,0.131 Mpa,0.0654 Mpa,0.348 Mpa,0.281 Mpa,0.0850 Mpa,0.102 Mpa,0.196 Mpa,0.116 Mpa,0.891 Mpa,0.207 Mpa,10.3%,7.36%,12.6%,12.0%,11.4%,7.42%,10.2%,5.42%,29.6%,6.80%
2026-09-06 19:00:00,0.0961 Mpa,0.121 Mpa,0.0471 Mpa,0.481 Mpa,0.0621 Mpa,0.516 Mpa,0.0405 Mpa,0.113 Mpa,0.142 Mpa,0.0381 Mpa,10.6%,8.06%,18.9%,17.5%,10.5%,19.1%,5.49%,5.07%,6.98%,3.05%
2026-09-06 21:00:00,0.176 Mpa,0.0349 Mpa,0.0292 Mpa,0.263 Mpa,0.275 Mpa,0.374 Mpa,0.120 Mpa,0.0276 Mpa,0.152 Mpa,0.0264 Mpa,12.4%,5.50%,23.9%,11.6%,16.7%,16.5%,8.06%,2.03%,7.67%,3.90%
2026-09-06 23:00:00,0.0926 Mpa,0.0548 Mpa,0.406 Mpa,0.0236 Mpa,0.103 Mpa,0.290 Mpa,0.0744 Mpa,0.0270 Mpa,0.432 Mpa,0.116 Mpa,9.36%,6.00%,21.6%,4.33%,10.7%,13.3%,8.47%,2.06%,16.5%,4.71%
2026-09-07 01:00:00,0.199 Mpa,0.0747 Mpa,0.278 Mpa,0.267 Mpa,0.115 Mpa,0.0887 Mpa,0.291 Mpa,0.0660 Mpa,0.744 Mpa,0.0459 Mpa,11.5%,7.26%,10.3%,12.5%,11.7%,7.86%,13.1%,3.78%,25.5%,2.64%
2026-09-07 03:00:00,0.0467 Mpa,0.305 Mpa,0.342 Mpa,0.151 Mpa,0.182 Mpa,0.102 Mpa,0.314 Mpa,0.0350 Mpa,0.326 Mpa,0.235 Mpa,8.66%,13.8%,12.7%,8.52%,14.5%,7.22%,14.0%,2.53%,13.4%,8.95%
2026-09-07 05:00:00,0.0930 Mpa,0.362 Mpa,1.35 Mpa,0.0483 Mpa,0.0669 Mpa,0.111 Mpa,0.331 Mpa,0.0818 Mpa,0.193 Mpa,0.0481 Mpa,9.86%,16.0%,42.7%,5.83%,10.6%,7.56%,14.2%,3.99%,9.91%,4.06%
2026-09-07 07:00:00,0.101 Mpa,0.491 Mpa,0.142 Mpa,0.304 Mpa,0.0923 Mpa,0.0667 Mpa,0.0669 Mpa,0.182 Mpa,0.189 Mpa,0 Mpa,9.92%,20.3%,6.48%,12.5%,11.7%,6.06%,6.09%,7.44%,10.3%,2.68%
2026-09-07 09:00:00,0.114 Mpa,0.0823 Mpa,0.0890 Mpa,0.256 Mpa,0.0520 Mpa,0.536 Mpa,0.0516 Mpa,0.0818 Mpa,0.249 Mpa,0.0485 Mpa,9.65%,7.75%,4.63%,10.7%,10.2%,21.7%,5.57%,4.57%,11.6%,3.50%
2026-09-07 11:00:00,0.180 Mpa,0.0297 Mpa,0.189 Mpa,0.0133 Mpa,0.457 Mpa,0.0924 Mpa,0.167 Mpa,0.0369 Mpa,0.282 Mpa,0.107 Mpa,12.6%,16.9%,7.79%,4.04%,22.9%,5.96%,9.31%,2.86%,12.4%,4.91%
2026-09-07 13:00:00,0.0804 Mpa,0.0952 Mpa,0.218 Mpa,0.197 Mpa,0.296 Mpa,0.0131 Mpa,0.0463 Mpa,0.143 Mpa,0.251 Mpa,0.106 Mpa,8.46%,8.67%,8.83%,10.1%,17.2%,4.71%,5.13%,5.43%,11.4%,8.43%
2026-09-07 15:00:00,0.0914 Mpa,0.00412 Mpa,0.0609 Mpa,0.0474 Mpa,0.0566 Mpa,0.0327 Mpa,0.00788 Mpa,0.141 Mpa,0.0860 Mpa,0.0369 Mpa,10.3%,5.45%,4.52%,5.37%,14.5%,8.53%,4.27%,5.99%,9.65%,2.69%
2026-09-07 17:00:00,0.177 Mpa,0.0440 Mpa,0.0615 Mpa,0.0620 Mpa,0.356 Mpa,0.0617 Mpa,0.0352 Mpa,0.119 Mpa,0.264 Mpa,0.138 Mpa,11.6%,6.91%,4.33%,5.60%,19.3%,6.59%,5.02%,5.11%,10.3%,5.86%
2026-09-07 19:00:00,0.0867 Mpa,0.158 Mpa,0.0290 Mpa,0.162 Mpa,0.289 Mpa,0.0626 Mpa,0.182 Mpa,0.0641 Mpa,,0.0175 Mpa,8.72%,9.09%,3.02%,8.93%,17.4%,5.37%,9.97%,3.23%,,2.74%
2026-09-07 21:00:00,0.171 Mpa,0.287 Mpa,0.0429 Mpa,0.380 Mpa,0.113 Mpa,0.109 Mpa,0.162 Mpa,0.453 Mpa,0.576 Mpa,0.0928 Mpa,11.1%,13.1%,3.85%,15.2%,11.6%,5.02%,8.76%,14.9%,18.6%,4.88%
2026-09-07 23:00:00,0.0260 Mpa,0.0979 Mpa,0.352 Mpa,0.179 Mpa,0.0518 Mpa,0.109 Mpa,0.242 Mpa,0.102 Mpa,0.214 Mpa,0.0356 Mpa,11.9%,7.70%,12.6%,9.35%,13.2%,5.97%,11.5%,4.64%,10.2%,2.95%
2026-09-08 01:00:00,0.121 Mpa,0.153 Mpa,1.50 Mpa,0.164 Mpa,0.0869 Mpa,0.0867 Mpa,0.00757 Mpa,0.0667 Mpa,0.138 Mpa,0.280 Mpa,10.0%,8.94%,46.3%,8.93%,10.5%,5.62%,4.12%,3.18%,7.84%,9.69%
2026-09-08 03:00:00,0.121 Mpa,0.922 Mpa,0.261 Mpa,0.0156 Mpa,0.0604 Mpa,0.125 Mpa,0.0645 Mpa,0.420 Mpa,0.696 Mpa,0.0404 Mpa,10.9%,30.9%,9.26%,10.3%,9.88%,6.08%,6.07%,14.0%,23.9%,2.39%
2026-09-08 05:00:00,0.208 Mpa,0.309 Mpa,,0.0669 Mpa,0.197 Mpa,0.160 Mpa,0.0932 Mpa,0.0474 Mpa,0.162 Mpa,0.0834 Mpa,12.8%,14.5%,,5.98%,14.2%,7.17%,6.78%,2.75%,8.84%,4.13%
2026-09-08 07:00:00,0.0441 Mpa,0.171 Mpa,,0.0328 Mpa,0.0784 Mpa,0.306 Mpa,0.239 Mpa,0.0434 Mpa,0.0864 Mpa,0.107 Mpa,8.65%,10.1%,,4.50%,9.96%,12.6%,10.9%,3.17%,7.18%,4.38%
2026-09-08 09:00:00,0.0286 Mpa,0.0224 Mpa,,0.0972 Mpa,0.0747 Mpa,0.0509 Mpa,0.0318 Mpa,0.0387 Mpa,0.0499 Mpa,0.0955 Mpa,7.91%,5.53%,,6.78%,10.0%,4.34%,3.20%,3.07%,6.13%,3.78%
2026-09-08 11:00:00,0.267 Mpa,0.196 Mpa,,0.341 Mpa,0.141 Mpa,0.517 Mpa,0.0372 Mpa,0.118 Mpa,0.823 Mpa,0.0632 Mpa,15.4%,11.9%,,14.0%,12.0%,17.7%,4.95%,5.43%,28.0%,3.58%
2026-09-08 13:00:00,0.156 Mpa,0.297 Mpa,,0.189 Mpa,0.122 Mpa,0.173 Mpa,0.283 Mpa,0.0611 Mpa,0.116 Mpa,0.0486 Mpa,11.7%,15.2%,,10.0%,12.0%,9.31%,13.0%,3.57%,8.24%,2.31%
2026-09-08 15:00:00,0.154 Mpa,0.179 Mpa,,0.105 Mpa,0.0556 Mpa,0.164 Mpa,0.116 Mpa,0.0774 Mpa,0.0807 Mpa,0.115 Mpa,11.8%,9.75%,,7.55%,33.3%,9.35%,7.92%,3.53%,5.73%,5.41%
2026-09-08 17:00:00,0.140 Mpa,0.104 Mpa,,0.136 Mpa,0.0438 Mpa,0.0850 Mpa,0.0688 Mpa,0.0572 Mpa,0.0611 Mpa,0.130 Mpa,11.5%,7.35%,,8.03%,9.37%,6.57%,6.80%,3.36%,9.63%,6.48%
2026-09-08 19:00:00,0.207 Mpa,0.0312 Mpa,,0.218 Mpa,0.710 Mpa,0.728 Mpa,0.191 Mpa,0.0486 Mpa,0.143 Mpa,0.0103 Mpa,11.5%,5.82%,,10.6%,30.6%,28.4%,10.00%,3.58%,8.93%,4.18%
2026-09-08 21:00:00,0.0782 Mpa,0.187 Mpa,,1.49 Mpa,0.0718 Mpa,0.199 Mpa,0.119 Mpa,0.330 Mpa,0.258 Mpa,0.127 Mpa,9.40%,11.6%,,46.0%,10.7%,10.8%,7.76%,11.8%,12.1%,6.99%
2026-09-08 23:00:00,0.292 Mpa,0.0940 Mpa,,0.435 Mpa,0.218 Mpa,0.0836 Mpa,0.449 Mpa,0.362 Mpa,1.08 Mpa,0.125 Mpa,29.2%,12.5%,,16.0%,14.9%,6.59%,17.7%,12.6%,35.0%,5.81%
