"Time","P_BW - I45","P_BW - I49","P_BW - I50","P_BW - I52","P_BW - I53","P_BW - I54","P_BW - I55","P_BW - I56","P_BW - I57","P_BW - I58","%BW - I45","%BW - I49","%BW - I50","%BW - I52","%BW - I53","%BW - I54","%BW - I55","%BW - I56","%BW - I57","%BW - I58"
2026-08-31 19:00:00,0.111 Mpa,,0.0481 Mpa,2.88 Mpa,0.124 Mpa,0.129 Mpa,0.0681 Mpa,0.129 Mpa,0.123 Mpa,0.0757 Mpa,3.78%,,5.97%,3.66%,4.64%,2.66%,5.12%,3.89%,3.72%,1.99%
2026-08-31 21:00:00,0.142 Mpa,0.000171 Mpa,0.428 Mpa,5.95 Mpa,0.306 Mpa,0.143 Mpa,0.0477 Mpa,0.0519 Mpa,0.149 Mpa,0.0378 Mpa,4.16%,0.794%,17.9%,6.18%,11.4%,2.95%,4.07%,1.47%,4.59%,0.851%
2026-08-31 23:00:00,0.402 Mpa,,0.200 Mpa,4.74 Mpa,0 Mpa,0.360 Mpa,0.483 Mpa,0.00314 Mpa,0.334 Mpa,0.365 Mpa,12.5%,,12.1%,2.86%,2.04%,9.20%,16.9%,0.0803%,10.3%,9.81%
2026-09-01 01:00:00,0.256 Mpa,,,,,0.283 Mpa,0.197 Mpa,0.0612 Mpa,0.296 Mpa,0.00993 Mpa,7.48%,,,,,7.40%,5.72%,1.68%,8.91%,0%
2026-09-01 03:00:00,0.0159 Mpa,,,0 Mpa,,0.146 Mpa,0.368 Mpa,0.0947 Mpa,0.184 Mpa,0.0539 Mpa,0%,,,0%,,3.51%,12.9%,2.60%,5.42%,1.19%
2026-09-01 05:00:00,0.0962 Mpa,,0.190 Mpa,0.00447 Mpa,0.0870 Mpa,,,0.131 Mpa,0.196 Mpa,0.0899 Mpa,2.73%,,12.3%,0.0133%,2.70%,,,3.85%,5.84%,2.17%
2026-09-01 07:00:00,0.144 Mpa,,0.168 Mpa,0.0859 Mpa,0.0644 Mpa,0.126 Mpa,0.932 Mpa,0.120 Mpa,0.168 Mpa,0.126 Mpa,4.23%,,10.3%,2.45%,2.06%,2.99%,29.6%,3.62%,4.59%,3.14%
2026-09-01 09:00:00,0.104 Mpa,,0.169 Mpa,0.181 Mpa,0.000182 Mpa,0.181 Mpa,0.326 Mpa,0.0805 Mpa,0.284 Mpa,0.0701 Mpa,2.57%,,11.0%,5.61%,0%,4.61%,12.7%,2.32%,8.14%,1.71%
2026-09-01 11:00:00,0.0955 Mpa,,0.0971 Mpa,0.200 Mpa,,0.176 Mpa,0.357 Mpa,0.108 Mpa,0.0854 Mpa,0.0903 Mpa,2.50%,,9.56%,6.23%,,5.13%,13.4%,3.67%,2.22%,2.42%
2026-09-01 13:00:00,0.112 Mpa,,0.111 Mpa,0.0882 Mpa,,0.129 Mpa,0.287 Mpa,0.0958 Mpa,0.0673 Mpa,0.141 Mpa,3.16%,,8.83%,2.55%,,3.54%,11.7%,2.98%,1.85%,4.00%
2026-09-01 15:00:00,0.0932 Mpa,,0.490 Mpa,0.364 Mpa,,0.155 Mpa,0.142 Mpa,0.213 Mpa,0.209 Mpa,0.260 Mpa,2.58%,,19.8%,10.7%,,3.96%,6.52%,6.15%,6.03%,6.96%
2026-09-01 17:00:00,0.123 Mpa,,0.216 Mpa,0.142 Mpa,,0.237 Mpa,0.0649 Mpa,0.0524 Mpa,0 Mpa,0.500 Mpa,3.82%,,12.5%,4.12%,,7.64%,3.31%,1.45%,0%,12.7%
2026-09-01 19:00:00,0.00159 Mpa,,0.233 Mpa,0.131 Mpa,,,0 Mpa,0 Mpa,,,0.165%,,13.9%,3.98%,,,1.15%,0%,,
2026-09-01 21:00:00,0.0187 Mpa,,0.0580 Mpa,0.0216 Mpa,,,0.0792 Mpa,0 Mpa,,0.191 Mpa,0.691%,,5.78%,0.809%,,,3.33%,0%,,4.42%
2026-09-01 23:00:00,0.137 Mpa,,0 Mpa,0.0226 Mpa,,,0.135 Mpa,0.0269 Mpa,,0.0409 Mpa,3.77%,,4%,0.595%,,,7.47%,0.810%,,0.358%
2026-09-02 01:00:00,0.177 Mpa,,0.0160 Mpa,0.0598 Mpa,,,0.0762 Mpa,0.135 Mpa,0.251 Mpa,0.254 Mpa,5.14%,,6.85%,1.58%,,,5.45%,4.06%,6.43%,6.61%
2026-09-02 03:00:00,0.203 Mpa,,0.0475 Mpa,0.0749 Mpa,,,0.562 Mpa,0.105 Mpa,0.121 Mpa,0.180 Mpa,5.90%,,8.14%,1.87%,,,18.8%,3.32%,3.22%,4.60%
2026-09-02 05:00:00,0.123 Mpa,,0.270 Mpa,0.0371 Mpa,0.000142 Mpa,,0.0932 Mpa,0.0904 Mpa,0.497 Mpa,0.131 Mpa,3.52%,,14.6%,1.05%,0%,,6.15%,2.72%,13.9%,3.46%
2026-09-02 07:00:00,0.238 Mpa,,0.0625 Mpa,0.141 Mpa,,,0.107 Mpa,0.0719 Mpa,0.0889 Mpa,0.0585 Mpa,7.43%,,9.79%,4.19%,,,6.28%,2.32%,2.40%,1.34%
2026-09-02 09:00:00,0.284 Mpa,,0.0909 Mpa,0.202 Mpa,0.00686 Mpa,,0.104 Mpa,0.132 Mpa,0.107 Mpa,0.0401 Mpa,7.85%,,7.51%,6.12%,0%,,6.30%,4.16%,2.94%,1.07%
2026-09-02 11:00:00,0.455 Mpa,,0.427 Mpa,0.0839 Mpa,0.0927 Mpa,0.625 Mpa,0.0746 Mpa,0.0997 Mpa,0.0681 Mpa,0.0755 Mpa,13.3%,,17.9%,2.96%,2.76%,17.2%,5.06%,3.12%,1.92%,1.92%
2026-09-02 13:00:00,0.243 Mpa,,0.0190 Mpa,0.228 Mpa,0.0538 Mpa,0.0493 Mpa,0.233 Mpa,0.0913 Mpa,0.0792 Mpa,0.0817 Mpa,7.57%,,6.80%,6.71%,2.12%,0.620%,10.0%,2.99%,2.25%,2.06%
2026-09-02 15:00:00,0.489 Mpa,0 Mpa,0.0626 Mpa,0.157 Mpa,0.174 Mpa,0.0937 Mpa,0.387 Mpa,0.138 Mpa,0.0992 Mpa,0.119 Mpa,18.6%,0.800%,8.44%,4.80%,7.00%,1.33%,15.4%,4.23%,2.74%,3.10%
2026-09-02 17:00:00,0.150 Mpa,0 Mpa,0.0703 Mpa,0.128 Mpa,0.0676 Mpa,0.169 Mpa,0.222 Mpa,0.107 Mpa,0.0782 Mpa,0.0910 Mpa,5.32%,0.800%,9.68%,3.76%,2.31%,4.50%,9.45%,3.51%,2.25%,2.53%
2026-09-02 19:00:00,0.0505 Mpa,,0.0280 Mpa,0.123 Mpa,0.168 Mpa,0.143 Mpa,,0.120 Mpa,0.0799 Mpa,0.110 Mpa,1.36%,,6.53%,3.51%,5.48%,3.75%,,3.77%,2.05%,2.95%
2026-09-02 21:00:00,0.121 Mpa,,0.0818 Mpa,0.105 Mpa,0.133 Mpa,0.132 Mpa,,0.0995 Mpa,0.0602 Mpa,0.0525 Mpa,3.76%,,8.89%,3.01%,4.24%,2.98%,,3.24%,1.49%,1.35%
2026-09-02 23:00:00,0.0896 Mpa,0.0938 Mpa,0.209 Mpa,0.166 Mpa,0.133 Mpa,0.139 Mpa,0.210 Mpa,0.232 Mpa,0.136 Mpa,0.0596 Mpa,2.59%,3.63%,11.9%,4.90%,4.34%,3.71%,7.66%,7.59%,3.75%,1.54%
2026-09-03 01:00:00,0.118 Mpa,0 Mpa,0.564 Mpa,0.164 Mpa,0.132 Mpa,0.0915 Mpa,0.114 Mpa,0.0839 Mpa,0.317 Mpa,0.0988 Mpa,3.36%,0.783%,21.8%,4.67%,3.90%,2.03%,6.05%,2.59%,9.23%,2.63%
2026-09-03 03:00:00,0.130 Mpa,0.0599 Mpa,0.0966 Mpa,0.164 Mpa,0.132 Mpa,0.154 Mpa,0.119 Mpa,0.0387 Mpa,0.0478 Mpa,0.0362 Mpa,3.91%,2.02%,8.23%,4.53%,4.57%,4.52%,7.03%,1.13%,1.06%,0.821%
2026-09-03 05:00:00,0.0790 Mpa,0.0545 Mpa,0.112 Mpa,0.132 Mpa,0.0917 Mpa,0.199 Mpa,0.0639 Mpa,0.0974 Mpa,0.111 Mpa,0.153 Mpa,2.37%,2.25%,9.06%,3.68%,3.23%,5.42%,4.70%,3.83%,2.94%,4.32%
2026-09-03 07:00:00,0.101 Mpa,0.201 Mpa,0.0296 Mpa,0.101 Mpa,0.205 Mpa,0.366 Mpa,0.0733 Mpa,0.0545 Mpa,0.0597 Mpa,0.0770 Mpa,3.29%,8.03%,7.43%,2.94%,6.56%,9.88%,5.61%,2.00%,1.49%,2.04%
2026-09-03 09:00:00,0.152 Mpa,0.230 Mpa,0.0180 Mpa,0.123 Mpa,0.0972 Mpa,0.117 Mpa,0.0742 Mpa,0.168 Mpa,0.162 Mpa,0.109 Mpa,5.41%,9.23%,6.17%,3.67%,3.37%,2.45%,5.23%,5.43%,4.57%,3.17%
2026-09-03 11:00:00,0.325 Mpa,0.222 Mpa,0.0637 Mpa,0.209 Mpa,0.139 Mpa,0.195 Mpa,0.0599 Mpa,0.223 Mpa,0.215 Mpa,0.116 Mpa,10.2%,8.82%,8.09%,5.94%,4.94%,4.74%,4.56%,6.89%,6.26%,3.35%
2026-09-03 13:00:00,0.211 Mpa,0.175 Mpa,0.0982 Mpa,0.109 Mpa,0.237 Mpa,0.146 Mpa,0.0673 Mpa,0.0900 Mpa,0.155 Mpa,0.0691 Mpa,6.89%,6.50%,7.99%,2.96%,8.06%,3.64%,3.84%,2.58%,4.55%,1.83%
2026-09-03 15:00:00,0.103 Mpa,0.147 Mpa,0.0972 Mpa,0.0189 Mpa,0.0839 Mpa,0.159 Mpa,0.0981 Mpa,0.0322 Mpa,0.126 Mpa,0.0582 Mpa,3.47%,5.77%,8.04%,0.509%,2.91%,4.33%,5.28%,1.46%,3.49%,1.58%
2026-09-03 17:00:00,0.0627 Mpa,0.0995 Mpa,0.0880 Mpa,0.0749 Mpa,0.0522 Mpa,0.179 Mpa,0.120 Mpa,,0.161 Mpa,0.0947 Mpa,1.68%,3.62%,10.1%,2.11%,2.10%,5.19%,6.42%,,4.64%,2.66%
2026-09-03 19:00:00,0.181 Mpa,0.114 Mpa,0.0445 Mpa,0.180 Mpa,0.0582 Mpa,0.154 Mpa,0.103 Mpa,,0.105 Mpa,0.187 Mpa,5.06%,4.04%,9.90%,4.97%,2.28%,4.56%,6.08%,,3.15%,5.06%
2026-09-03 21:00:00,0.160 Mpa,0.0619 Mpa,0.0178 Mpa,0.134 Mpa,0.0432 Mpa,0.235 Mpa,0.0812 Mpa,,0.120 Mpa,0.0718 Mpa,4.37%,2.51%,9.67%,3.63%,2.16%,7.49%,5.35%,,3.52%,1.84%
2026-09-03 23:00:00,0.158 Mpa,0.0164 Mpa,0.113 Mpa,0.0400 Mpa,0.0803 Mpa,0.0759 Mpa,0.156 Mpa,0.181 Mpa,0.111 Mpa,0.0742 Mpa,4.61%,1.08%,12.3%,0.856%,3.50%,1.57%,7.53%,5.40%,3.16%,1.95%
2026-09-04 01:00:00,0.296 Mpa,0.185 Mpa,0.0435 Mpa,0.244 Mpa,0.170 Mpa,0.219 Mpa,0.0671 Mpa,0 Mpa,0.0733 Mpa,0.0440 Mpa,8.50%,6.21%,9.62%,6.63%,6.91%,6.21%,5.10%,0%,2.17%,1.16%
2026-09-04 03:00:00,0.255 Mpa,0.115 Mpa,0.0315 Mpa,0.147 Mpa,0.109 Mpa,0.182 Mpa,0.103 Mpa,,0.130 Mpa,0.233 Mpa,7.28%,4.19%,9.78%,4.07%,4.03%,4.92%,6.11%,,3.75%,6.35%
2026-09-04 05:00:00,0.0823 Mpa,0.127 Mpa,0.0174 Mpa,0.165 Mpa,0.0915 Mpa,0.100 Mpa,0.0956 Mpa,,0.0675 Mpa,0.199 Mpa,2.34%,5.20%,5.67%,4.91%,3.18%,2.32%,5.79%,,2.05%,5.56%
2026-09-04 07:00:00,0.0481 Mpa,0.162 Mpa,0.235 Mpa,0.231 Mpa,0.0791 Mpa,0.114 Mpa,0.0868 Mpa,,0.0948 Mpa,0.141 Mpa,1.17%,6.93%,13.2%,7.14%,2.72%,2.29%,5.24%,,2.63%,3.94%
2026-09-04 09:00:00,0.0988 Mpa,0.0838 Mpa,0.0937 Mpa,0.118 Mpa,0.0993 Mpa,0.100 Mpa,0.128 Mpa,,0.0745 Mpa,0.173 Mpa,2.54%,5.12%,9.57%,3.34%,3.73%,2.65%,6.72%,,1.89%,5.06%
2026-09-04 11:00:00,0.145 Mpa,0.190 Mpa,0.141 Mpa,0.0565 Mpa,0.155 Mpa,0.124 Mpa,0.0800 Mpa,,0.0662 Mpa,0.0969 Mpa,4.03%,7.55%,10.6%,1.45%,5.78%,2.84%,5.09%,,1.81%,2.77%
2026-09-04 13:00:00,0.0403 Mpa,0.102 Mpa,0.0643 Mpa,0.0353 Mpa,0.0242 Mpa,0.120 Mpa,0.0621 Mpa,,0.0738 Mpa,0.110 Mpa,1.22%,5.95%,6.37%,0.735%,1.18%,2.51%,4.64%,,2.03%,3.03%
2026-09-04 15:00:00,0.0772 Mpa,0.112 Mpa,0.0993 Mpa,0.0537 Mpa,0.104 Mpa,0.103 Mpa,0.0735 Mpa,0.0742 Mpa,0.0689 Mpa,0.136 Mpa,2.49%,5.67%,8.00%,1.30%,3.85%,2.11%,5.01%,2.31%,2.00%,3.89%
2026-09-04 17:00:00,0.0994 Mpa,0.169 Mpa,0.0741 Mpa,0.0131 Mpa,0.102 Mpa,0.180 Mpa,0.212 Mpa,0.0443 Mpa,0.122 Mpa,0.197 Mpa,3.14%,8.00%,8.22%,0.379%,3.64%,4.99%,9.49%,1.30%,3.83%,5.45%
2026-09-04 19:00:00,0.0975 Mpa,0.131 Mpa,0.0345 Mpa,0 Mpa,0.0858 Mpa,0.0880 Mpa,0.171 Mpa,0.0291 Mpa,0.0887 Mpa,0.103 Mpa,3.63%,4.79%,8.19%,0.211%,3.07%,2.08%,8.31%,0.820%,2.37%,2.62%
2026-09-04 21:00:00,0.0877 Mpa,0.128 Mpa,0.0265 Mpa,0.122 Mpa,0.0525 Mpa,0.0899 Mpa,0.206 Mpa,0.223 Mpa,0.0610 Mpa,0.0905 Mpa,3.30%,4.43%,8.16%,3.18%,1.81%,2.05%,9.32%,6.80%,1.42%,2.34%
2026-09-04 23:00:00,0.117 Mpa,0.379 Mpa,0.127 Mpa,0.0890 Mpa,0.00673 Mpa,0.137 Mpa,0.180 Mpa,0.146 Mpa,0.152 Mpa,0.0475 Mpa,3.63%,11.9%,11.2%,2.15%,0.0765%,4.02%,8.68%,4.46%,4.23%,1.21%
2026-09-05 01:00:00,0.0237 Mpa,0.0259 Mpa,0.0321 Mpa,0.150 Mpa,0.0677 Mpa,0.0595 Mpa,0.0785 Mpa,0.0563 Mpa,0.0413 Mpa,0.286 Mpa,0.325%,1.16%,6.37%,4.49%,2.54%,1.27%,5.29%,1.57%,0.944%,7.90%
2026-09-05 03:00:00,0.0616 Mpa,0.0661 Mpa,0.0591 Mpa,0.177 Mpa,0.0855 Mpa,0.108 Mpa,0.0337 Mpa,0.0849 Mpa,0.188 Mpa,0.0233 Mpa,2.11%,2.63%,6.72%,5.34%,3.32%,3.19%,3.96%,2.47%,5.48%,0.521%
2026-09-05 05:00:00,0.237 Mpa,0.139 Mpa,0.0909 Mpa,0.101 Mpa,0.0441 Mpa,0.0922 Mpa,0.117 Mpa,0.0482 Mpa,0.177 Mpa,,7.78%,4.70%,9.53%,3.07%,1.55%,2.41%,5.82%,1.32%,5.23%,
2026-09-05 07:00:00,0.193 Mpa,0.223 Mpa,0.115 Mpa,0.0904 Mpa,0.0927 Mpa,0.0758 Mpa,0.0645 Mpa,0.0439 Mpa,0.0875 Mpa,,5.53%,7.07%,9.37%,3.47%,2.56%,2.43%,4.65%,1.16%,2.72%,
2026-09-05 09:00:00,0.142 Mpa,0.0641 Mpa,0.0808 Mpa,0.111 Mpa,0.0718 Mpa,0.0451 Mpa,0.129 Mpa,0.0362 Mpa,0.165 Mpa,,4.59%,2.64%,10.4%,3.11%,2.23%,0.939%,6.29%,0.994%,5.20%,
2026-09-05 11:00:00,0.171 Mpa,0.0875 Mpa,0.0428 Mpa,0.120 Mpa,0.269 Mpa,0.135 Mpa,0.118 Mpa,0.116 Mpa,0.355 Mpa,0.0755 Mpa,5.34%,3.27%,8.62%,3.43%,9.12%,4.04%,6.04%,3.37%,11.4%,2.26%
2026-09-05 13:00:00,0.219 Mpa,0.0813 Mpa,0.0972 Mpa,0.0938 Mpa,0.0576 Mpa,0.0524 Mpa,0.242 Mpa,0.0878 Mpa,0.274 Mpa,,6.63%,3.12%,7.66%,2.72%,2.18%,0.772%,9.33%,2.81%,8.52%,
2026-09-05 15:00:00,0.196 Mpa,0.0307 Mpa,0.112 Mpa,0.0748 Mpa,0.0712 Mpa,0.0489 Mpa,0.0563 Mpa,0.128 Mpa,0.126 Mpa,,6.08%,1.35%,8.62%,2.17%,2.66%,0.666%,3.89%,4.05%,3.97%,
2026-09-05 17:00:00,0.156 Mpa,0.0492 Mpa,0.0865 Mpa,0.143 Mpa,0.0820 Mpa,0.0835 Mpa,0.107 Mpa,0.0880 Mpa,0.310 Mpa,,5.53%,2.59%,6.81%,4.50%,2.88%,2.28%,5.21%,2.73%,9.61%,
2026-09-05 19:00:00,0.117 Mpa,0.123 Mpa,0.0537 Mpa,0.0812 Mpa,0.119 Mpa,0.155 Mpa,0.156 Mpa,0.0789 Mpa,0.123 Mpa,,4.19%,5.46%,7.29%,2.46%,4.14%,4.80%,7.44%,2.77%,3.76%,
2026-09-05 21:00:00,0.0910 Mpa,0.150 Mpa,0.0775 Mpa,0.0933 Mpa,0.0735 Mpa,0.147 Mpa,0.166 Mpa,0.118 Mpa,0.142 Mpa,,3.27%,6.98%,7.80%,2.87%,2.51%,4.37%,7.74%,3.95%,4.34%,
2026-09-05 23:00:00,0.107 Mpa,0.0849 Mpa,0.111 Mpa,0.0898 Mpa,0.0413 Mpa,0.106 Mpa,0.252 Mpa,0.0598 Mpa,0.224 Mpa,,3.92%,4.95%,9.85%,2.82%,1.38%,2.83%,10.1%,1.90%,6.75%,
2026-09-06 01:00:00,0.117 Mpa,0.0399 Mpa,0.590 Mpa,0.198 Mpa,0.0487 Mpa,0.107 Mpa,0.0942 Mpa,0.0656 Mpa,0.117 Mpa,0.0211 Mpa,3.19%,1.73%,22.9%,5.45%,1.76%,2.99%,5.41%,2.08%,3.33%,0.485%
2026-09-06 03:00:00,0.137 Mpa,0.0700 Mpa,0.390 Mpa,0.0475 Mpa,0.0838 Mpa,0.114 Mpa,0.0781 Mpa,0.178 Mpa,0.165 Mpa,0.187 Mpa,4.89%,4.32%,16.1%,1.34%,3.20%,3.40%,5.41%,5.85%,4.79%,4.55%
2026-09-06 05:00:00,0.140 Mpa,0.128 Mpa,0.156 Mpa,0.0802 Mpa,0.0975 Mpa,0.0731 Mpa,0.148 Mpa,0.0951 Mpa,0.110 Mpa,0.109 Mpa,4.60%,5.14%,10.6%,2.39%,3.63%,2.02%,7.04%,2.84%,2.92%,2.79%
2026-09-06 07:00:00,0.0843 Mpa,0.0605 Mpa,0.284 Mpa,0.0801 Mpa,0.0738 Mpa,0.107 Mpa,0.0670 Mpa,0.107 Mpa,0.441 Mpa,0.0880 Mpa,2.53%,2.59%,12.8%,2.12%,2.61%,3.27%,4.39%,3.21%,13.9%,2.31%
2026-09-06 09:00:00,0.0857 Mpa,0.103 Mpa,0.363 Mpa,0.0840 Mpa,0.0860 Mpa,0.0996 Mpa,0.196 Mpa,0.0802 Mpa,0.112 Mpa,0.124 Mpa,2.49%,3.80%,14.6%,2.54%,3.18%,3.06%,8.26%,2.32%,3.74%,3.39%
2026-09-06 11:00:00,0.0659 Mpa,0.196 Mpa,0.242 Mpa,0.0923 Mpa,0.0608 Mpa,0.123 Mpa,0.0516 Mpa,0.157 Mpa,0.203 Mpa,0.0694 Mpa,1.97%,6.52%,12.6%,2.57%,2.07%,3.88%,4.12%,4.66%,6.26%,1.93%
2026-09-06 13:00:00,0.146 Mpa,0.161 Mpa,0.0790 Mpa,0.300 Mpa,0.117 Mpa,0.516 Mpa,0.175 Mpa,0.168 Mpa,0.318 Mpa,0.225 Mpa,5.51%,5.45%,8.34%,8.69%,4.11%,16.9%,7.41%,4.97%,9.62%,6.41%
2026-09-06 15:00:00,0.122 Mpa,0.0239 Mpa,0.211 Mpa,0.100 Mpa,0.120 Mpa,0.0576 Mpa,0.0927 Mpa,0.0599 Mpa,0.439 Mpa,0.154 Mpa,4.31%,1.32%,11.8%,2.73%,4.39%,1.08%,5.13%,1.77%,12.8%,4.45%
2026-09-06 17:00:00,0.186 Mpa,0.0913 Mpa,0.269 Mpa,0.210 Mpa,0.117 Mpa,0.156 Mpa,0.154 Mpa,0.113 Mpa,0.260 Mpa,0.217 Mpa,7.24%,4.34%,12.6%,6.24%,4.02%,4.34%,7.39%,3.47%,7.98%,6.06%
2026-09-06 19:00:00,0.0791 Mpa,0.0775 Mpa,0.0646 Mpa,0.0723 Mpa,0.0537 Mpa,0.116 Mpa,0.0845 Mpa,0.108 Mpa,0.0726 Mpa,0.0992 Mpa,3.70%,5.53%,5.73%,2.21%,1.78%,2.72%,5.51%,3.84%,1.82%,2.97%
2026-09-06 21:00:00,0.0894 Mpa,0.0556 Mpa,0.0539 Mpa,0.0674 Mpa,0.121 Mpa,0.131 Mpa,0.125 Mpa,0.0746 Mpa,0.139 Mpa,0.0666 Mpa,4.43%,4.04%,9.80%,1.95%,4.24%,3.67%,6.35%,2.93%,3.83%,1.84%
2026-09-06 23:00:00,0.0688 Mpa,0.0631 Mpa,0.115 Mpa,0.114 Mpa,0.112 Mpa,0.126 Mpa,0.0987 Mpa,0.0557 Mpa,0.577 Mpa,0.118 Mpa,3.36%,4.47%,8.79%,3.83%,3.80%,3.18%,5.41%,1.93%,17.5%,3.23%
2026-09-07 01:00:00,0.199 Mpa,0.100 Mpa,0.229 Mpa,0.0884 Mpa,0.0965 Mpa,0.0759 Mpa,0.177 Mpa,0.0794 Mpa,0.266 Mpa,0.100 Mpa,7.39%,4.23%,12.1%,2.16%,3.38%,1.58%,8.00%,2.33%,8.18%,2.79%
2026-09-07 03:00:00,0.0721 Mpa,0.233 Mpa,0.229 Mpa,0.336 Mpa,0.121 Mpa,0.107 Mpa,0.147 Mpa,0.0687 Mpa,0.145 Mpa,0.194 Mpa,1.90%,8.48%,10.5%,9.30%,4.04%,2.83%,7.13%,2.30%,4.41%,5.31%
2026-09-07 05:00:00,0.199 Mpa,0.111 Mpa,0.268 Mpa,0.0747 Mpa,0.135 Mpa,0.0990 Mpa,0.149 Mpa,0.287 Mpa,0.119 Mpa,0.0991 Mpa,5.80%,4.83%,11.6%,1.93%,4.86%,2.70%,6.85%,8.49%,3.87%,2.68%
2026-09-07 07:00:00,0.0943 Mpa,0.0843 Mpa,0.0493 Mpa,0.363 Mpa,0.0677 Mpa,0.0660 Mpa,0.0685 Mpa,0.181 Mpa,0.151 Mpa,0 Mpa,2.91%,3.23%,8.37%,10.9%,2.52%,1.74%,4.59%,5.46%,4.79%,0.621%
2026-09-07 09:00:00,0.0995 Mpa,0.0658 Mpa,0.0959 Mpa,0.0785 Mpa,0.122 Mpa,0.181 Mpa,0.118 Mpa,0.100 Mpa,0.226 Mpa,0.0690 Mpa,4.27%,2.75%,8.91%,2.00%,4.58%,5.96%,5.79%,2.87%,7.11%,1.68%
2026-09-07 11:00:00,0.169 Mpa,0.0377 Mpa,0.209 Mpa,0.203 Mpa,0.205 Mpa,0.178 Mpa,0.0939 Mpa,0.146 Mpa,0.349 Mpa,0.131 Mpa,7.05%,1.54%,11.1%,5.75%,7.15%,5.51%,5.25%,4.34%,10.4%,3.50%
2026-09-07 13:00:00,0.0930 Mpa,0.119 Mpa,0.171 Mpa,0.109 Mpa,0.124 Mpa,0.0836 Mpa,0.0575 Mpa,0.106 Mpa,0.142 Mpa,0.0784 Mpa,4.00%,4.34%,10.5%,3.03%,4.37%,1.52%,4.17%,3.43%,4.30%,2.03%
2026-09-07 15:00:00,0.148 Mpa,0.0608 Mpa,0.127 Mpa,0.0889 Mpa,0.0761 Mpa,0.0877 Mpa,0.0287 Mpa,0.153 Mpa,0.141 Mpa,0.0883 Mpa,4.56%,2.74%,8.51%,2.68%,2.63%,1.63%,3.88%,4.73%,4.49%,2.34%
2026-09-07 17:00:00,0.107 Mpa,0.0700 Mpa,0.0552 Mpa,0.110 Mpa,0.273 Mpa,0.0962 Mpa,0.0420 Mpa,0.172 Mpa,0.399 Mpa,0.0851 Mpa,3.31%,2.85%,8.53%,3.50%,9.50%,2.02%,4.14%,5.36%,11.0%,2.37%
2026-09-07 19:00:00,0.0971 Mpa,0.173 Mpa,0.147 Mpa,0.0671 Mpa,0.240 Mpa,0.0871 Mpa,0.0352 Mpa,0.0882 Mpa,,0.0863 Mpa,3.66%,8.04%,11.3%,2.12%,8.06%,1.30%,3.50%,3.03%,,2.45%
2026-09-07 21:00:00,0.158 Mpa,0.232 Mpa,0.132 Mpa,0.0744 Mpa,0.111 Mpa,0.149 Mpa,0.161 Mpa,0.105 Mpa,0.909 Mpa,0.111 Mpa,6.22%,9.75%,10.9%,2.02%,3.82%,1.91%,7.94%,3.56%,25.5%,3.05%
2026-09-07 23:00:00,0.0580 Mpa,0.151 Mpa,0.229 Mpa,0.0947 Mpa,0.128 Mpa,0.245 Mpa,0.0466 Mpa,0.0924 Mpa,0.119 Mpa,0.0588 Mpa,2.40%,6.39%,13.3%,3.14%,4.35%,6.72%,4.23%,3.05%,3.34%,1.72%
2026-09-08 01:00:00,0.118 Mpa,0.260 Mpa,0.410 Mpa,0.181 Mpa,0.0589 Mpa,0.108 Mpa,0.0535 Mpa,0.110 Mpa,0.140 Mpa,0.250 Mpa,3.94%,9.82%,14.2%,4.98%,2.00%,2.30%,4.67%,3.60%,3.85%,6.95%
2026-09-08 03:00:00,0.116 Mpa,0.135 Mpa,0.00581 Mpa,0.0386 Mpa,0.0814 Mpa,0.167 Mpa,0.0925 Mpa,0.129 Mpa,0.171 Mpa,0.0587 Mpa,3.37%,6.40%,6.14%,0.909%,2.63%,2.66%,5.71%,4.02%,4.98%,1.59%
2026-09-08 05:00:00,0.216 Mpa,0.174 Mpa,,0.0529 Mpa,0.0531 Mpa,0.222 Mpa,0.0989 Mpa,0.0695 Mpa,0.282 Mpa,0.123 Mpa,6.17%,6.48%,,1.35%,1.75%,5.86%,6.07%,2.26%,8.20%,3.33%
2026-09-08 07:00:00,0.101 Mpa,0.0650 Mpa,,0.0818 Mpa,0.106 Mpa,0.136 Mpa,0.129 Mpa,0.0503 Mpa,0.0801 Mpa,0.0747 Mpa,2.79%,2.39%,,2.22%,3.18%,2.65%,6.81%,1.39%,1.97%,1.89%
2026-09-08 09:00:00,0.110 Mpa,0.0306 Mpa,,0.103 Mpa,0.169 Mpa,0.0679 Mpa,0.0756 Mpa,0.0595 Mpa,0.0857 Mpa,0.101 Mpa,3.25%,1.67%,,2.82%,6.15%,1.41%,5.18%,1.69%,2.22%,2.74%
2026-09-08 11:00:00,0.224 Mpa,0.0833 Mpa,,0.155 Mpa,0.147 Mpa,0.354 Mpa,0.0917 Mpa,0.0626 Mpa,0.160 Mpa,0.0945 Mpa,6.97%,3.33%,,4.27%,5.51%,9.85%,5.79%,1.80%,4.59%,2.62%
2026-09-08 13:00:00,0.142 Mpa,0.0937 Mpa,,0.0843 Mpa,0.126 Mpa,0.159 Mpa,0.182 Mpa,0.0504 Mpa,0.0894 Mpa,0.0689 Mpa,4.37%,3.44%,,2.26%,4.61%,3.47%,7.46%,1.53%,2.38%,1.87%
