"Time","P_FW - I45","P_FW - I49","P_FW - I50","P_FW - I52","P_FW - I53","P_FW - I54","P_FW - I55","P_FW - I56","P_FW - I57","P_FW - I58","%FW - I45","%FW - I49","%FW - I50","%FW - I52","%FW - I53","%FW - I54","%FW - I55","%FW - I56","%FW - I57","%FW - I58"
2026-08-31 21:00:00,0.460 Mpa,0 Mpa,0.626 Mpa,0.257 Mpa,0.0571 Mpa,0.211 Mpa,0.00783 Mpa,0.426 Mpa,0.224 Mpa,0.0371 Mpa,14.7%,0%,19.0%,12.6%,4.64%,6.72%,0.158%,14.0%,17.2%,5.04%
2026-08-31 23:00:00,0.439 Mpa,,0.290 Mpa,0.542 Mpa,0 Mpa,0.0535 Mpa,0.359 Mpa,0.274 Mpa,0.417 Mpa,0.804 Mpa,13.8%,,8.02%,21.0%,1.84%,12.1%,11.1%,14.2%,13.8%,25.8%
2026-09-01 01:00:00,0.913 Mpa,,,,,0.437 Mpa,2.29 Mpa,0.0829 Mpa,0.396 Mpa,0.0244 Mpa,28.5%,,,,,13.9%,69.4%,10.4%,12.8%,8.59%
2026-09-01 03:00:00,0.0279 Mpa,,,0 Mpa,,0.161 Mpa,0.533 Mpa,0.419 Mpa,0.226 Mpa,0.0459 Mpa,4.82%,,,6.22%,,19.0%,14.1%,14.8%,13.4%,8.87%
2026-09-01 05:00:00,0.153 Mpa,,0.0845 Mpa,0.428 Mpa,0.535 Mpa,,,0.197 Mpa,0.283 Mpa,0.102 Mpa,36.0%,,2.04%,18.7%,28.1%,,,6.99%,9.35%,6.21%
2026-09-01 07:00:00,0.0424 Mpa,,0.174 Mpa,0.0704 Mpa,1.49 Mpa,0.111 Mpa,0.697 Mpa,0.0593 Mpa,0.111 Mpa,0.0895 Mpa,13.7%,,4.37%,7.84%,49.1%,5.08%,21.7%,2.79%,4.39%,7.06%
2026-09-01 09:00:00,0.125 Mpa,,0.0331 Mpa,0.168 Mpa,0.0370 Mpa,0.211 Mpa,0.184 Mpa,0.108 Mpa,0.297 Mpa,0.0593 Mpa,5.80%,,0.848%,10.3%,2.60%,7.26%,5.99%,5.09%,9.56%,6.07%
2026-09-01 11:00:00,0.151 Mpa,,0.133 Mpa,0.571 Mpa,,0.165 Mpa,0.520 Mpa,0.692 Mpa,0.0657 Mpa,0.0944 Mpa,6.43%,,4.01%,21.9%,,6.86%,17.6%,22.3%,3.24%,7.28%
2026-09-01 13:00:00,0.0270 Mpa,,0.262 Mpa,0.0965 Mpa,,0.126 Mpa,0.289 Mpa,0.354 Mpa,0.0397 Mpa,0.370 Mpa,3.95%,,8.21%,16.0%,,5.48%,9.95%,11.6%,1.34%,13.8%
2026-09-01 15:00:00,0.0528 Mpa,,0.610 Mpa,0.565 Mpa,,0.358 Mpa,0.533 Mpa,0.0101 Mpa,0.0118 Mpa,0.0993 Mpa,13.0%,,18.1%,21.7%,,12.7%,18.4%,1.96%,20.1%,6.76%
2026-09-01 17:00:00,0.134 Mpa,,0.133 Mpa,0.557 Mpa,,0.0194 Mpa,1.07 Mpa,0.000253 Mpa,0 Mpa,0.382 Mpa,5.87%,,3.03%,21.5%,,2.03%,34.0%,3.48%,0%,14.4%
2026-09-01 19:00:00,0.0000538 Mpa,,0.302 Mpa,0.550 Mpa,,,0 Mpa,0 Mpa,,,2.60%,,8.16%,36.7%,,,0%,3.23%,,
2026-09-01 21:00:00,0.0178 Mpa,,1.18 Mpa,0.796 Mpa,,,0.346 Mpa,0 Mpa,,0.743 Mpa,3.78%,,35.8%,39.0%,,,10.0%,3.20%,,31.3%
2026-09-01 23:00:00,0.142 Mpa,,0 Mpa,0.163 Mpa,,,0.305 Mpa,0.141 Mpa,,0.339 Mpa,6.35%,,0%,31.3%,,,9.53%,7.51%,,43.8%
2026-09-02 01:00:00,0.260 Mpa,,0.436 Mpa,0.0687 Mpa,,,0.0654 Mpa,0.423 Mpa,1.41 Mpa,0.869 Mpa,10.5%,,11.9%,7.96%,,,2.03%,12.9%,40.1%,34.0%
2026-09-02 03:00:00,0.259 Mpa,,0.00421 Mpa,0.125 Mpa,,,0.543 Mpa,0.423 Mpa,0.000122 Mpa,0.0983 Mpa,9.52%,,0%,9.63%,,,17.2%,13.3%,0.00456%,10.5%
2026-09-02 05:00:00,0.204 Mpa,,0.449 Mpa,0.0560 Mpa,0.00128 Mpa,,0.0844 Mpa,0.735 Mpa,0.465 Mpa,0.174 Mpa,9.37%,,13.3%,7.88%,2.00%,,2.72%,22.1%,14.0%,9.57%
2026-09-02 07:00:00,0.365 Mpa,,0.0533 Mpa,0.0323 Mpa,,,0.0794 Mpa,0.533 Mpa,0.0313 Mpa,0.0181 Mpa,13.5%,,1.47%,6.38%,,,2.71%,16.6%,1.51%,5.82%
2026-09-02 09:00:00,0.303 Mpa,,0.110 Mpa,0.221 Mpa,0.0103 Mpa,,0.0847 Mpa,0.0721 Mpa,0.0518 Mpa,0.207 Mpa,10.8%,,3.26%,12.0%,1.20%,,3.02%,3.27%,1.69%,10.7%
2026-09-02 11:00:00,0.259 Mpa,,0.303 Mpa,0.0927 Mpa,1.36 Mpa,0.446 Mpa,0.0615 Mpa,0.0852 Mpa,0.0378 Mpa,0.0495 Mpa,9.84%,,9.23%,8.17%,40.6%,13.7%,2.15%,3.68%,1.68%,6.34%
2026-09-02 13:00:00,0.384 Mpa,,0.0761 Mpa,0.123 Mpa,1.09 Mpa,0.0345 Mpa,0.135 Mpa,0.107 Mpa,0.0555 Mpa,0.116 Mpa,14.0%,,2.27%,9.19%,38.6%,1.79%,4.71%,4.25%,2.46%,9.87%
2026-09-02 15:00:00,0.534 Mpa,0 Mpa,0.100 Mpa,0.186 Mpa,0.493 Mpa,0.205 Mpa,0.224 Mpa,0.144 Mpa,0.0567 Mpa,0.119 Mpa,22.2%,0%,3.10%,11.4%,18.8%,6.73%,7.65%,6.18%,1.67%,8.24%
2026-09-02 17:00:00,0.147 Mpa,0 Mpa,0.0319 Mpa,0.0970 Mpa,0.102 Mpa,0.453 Mpa,0.321 Mpa,0.190 Mpa,0.0404 Mpa,0.0765 Mpa,7.02%,0%,0.909%,8.59%,5.96%,15.9%,11.0%,6.77%,1.42%,6.36%
2026-09-02 19:00:00,0.101 Mpa,,0.00240 Mpa,0.113 Mpa,0.258 Mpa,0.171 Mpa,,0.120 Mpa,0.0409 Mpa,0.0421 Mpa,5.67%,,0%,9.10%,9.87%,6.87%,,4.71%,1.55%,6.23%
2026-09-02 21:00:00,0.128 Mpa,,0.0105 Mpa,0.445 Mpa,0.126 Mpa,0.200 Mpa,,0.138 Mpa,0.0284 Mpa,0.0124 Mpa,5.87%,,0.209%,18.5%,5.70%,8.02%,,5.29%,1.01%,4.64%
2026-09-02 23:00:00,0.148 Mpa,0.0669 Mpa,0.0864 Mpa,0.113 Mpa,0.115 Mpa,0.152 Mpa,0.376 Mpa,0.160 Mpa,0.489 Mpa,0.0803 Mpa,6.44%,1.87%,2.70%,8.83%,4.96%,6.67%,11.9%,6.29%,14.8%,7.37%
2026-09-03 01:00:00,0.137 Mpa,0.0528 Mpa,0.0680 Mpa,0.341 Mpa,0.139 Mpa,0.0658 Mpa,0.223 Mpa,0.0320 Mpa,0.764 Mpa,0.0627 Mpa,7.30%,1.69%,1.75%,15.1%,5.60%,3.37%,7.30%,2.49%,23.2%,6.79%
2026-09-03 03:00:00,0.142 Mpa,1.15 Mpa,0.126 Mpa,0.583 Mpa,0.266 Mpa,0.0761 Mpa,0.173 Mpa,0.0295 Mpa,0.0244 Mpa,0.0222 Mpa,6.11%,34.3%,4.07%,22.1%,10.5%,3.60%,5.72%,2.98%,1.04%,6.30%
2026-09-03 05:00:00,0.196 Mpa,0.0265 Mpa,0.0962 Mpa,0.532 Mpa,0.110 Mpa,0.112 Mpa,0.0597 Mpa,0.236 Mpa,0.0766 Mpa,0.0732 Mpa,7.71%,1.69%,2.83%,21.0%,5.06%,4.56%,2.02%,8.81%,2.67%,11.0%
2026-09-03 07:00:00,0.643 Mpa,0.325 Mpa,0.00451 Mpa,0.349 Mpa,0.183 Mpa,0.420 Mpa,0.0220 Mpa,0.106 Mpa,0.0346 Mpa,0.0710 Mpa,24.2%,10.6%,1.13%,15.6%,7.35%,13.4%,0.637%,10.1%,1.49%,6.60%
2026-09-03 09:00:00,0.245 Mpa,0.380 Mpa,0.00213 Mpa,0.219 Mpa,0.159 Mpa,0.105 Mpa,0.0796 Mpa,0.170 Mpa,0.416 Mpa,0.113 Mpa,10.4%,12.2%,2.42%,11.8%,7.20%,4.16%,2.57%,6.24%,12.9%,7.30%
2026-09-03 11:00:00,0.339 Mpa,0.792 Mpa,0.241 Mpa,0.404 Mpa,0.108 Mpa,0.506 Mpa,0.0651 Mpa,0.237 Mpa,0.151 Mpa,0.104 Mpa,11.0%,24.2%,7.11%,17.1%,5.53%,17.2%,2.08%,8.71%,4.99%,7.25%
2026-09-03 13:00:00,0.187 Mpa,0.434 Mpa,0.407 Mpa,0.524 Mpa,0.280 Mpa,0.0949 Mpa,0.0849 Mpa,1.32 Mpa,0.118 Mpa,0.0266 Mpa,22.3%,13.6%,12.3%,20.5%,12.0%,4.21%,15.9%,39.5%,4.72%,5.50%
2026-09-03 15:00:00,0.214 Mpa,0.106 Mpa,0.157 Mpa,0.0373 Mpa,0.0851 Mpa,0.0951 Mpa,0.110 Mpa,1.36 Mpa,0.0847 Mpa,0.0846 Mpa,15.0%,3.68%,4.67%,6.96%,4.91%,4.35%,8.41%,40.2%,2.75%,6.74%
2026-09-03 17:00:00,0.0823 Mpa,0.106 Mpa,0.0710 Mpa,0.113 Mpa,0.0896 Mpa,0.374 Mpa,0.0824 Mpa,,0.0941 Mpa,0.589 Mpa,4.31%,3.47%,2.08%,22.6%,10.8%,14.8%,2.82%,,3.01%,20.4%
2026-09-03 19:00:00,0.145 Mpa,0.154 Mpa,0.0142 Mpa,0.152 Mpa,0.0428 Mpa,0.153 Mpa,0.137 Mpa,,0.0239 Mpa,0.221 Mpa,6.28%,4.99%,0.240%,10.2%,2.69%,6.87%,4.67%,,1.47%,11.1%
2026-09-03 21:00:00,0.193 Mpa,0.0730 Mpa,0.0382 Mpa,0.303 Mpa,0.0928 Mpa,0.164 Mpa,0.0511 Mpa,,0.131 Mpa,0.122 Mpa,7.90%,2.60%,1.13%,14.3%,12.1%,7.59%,1.72%,,4.66%,8.46%
2026-09-03 23:00:00,0.165 Mpa,0.118 Mpa,0.00376 Mpa,0.0198 Mpa,0.111 Mpa,0.0587 Mpa,0.147 Mpa,0.238 Mpa,0.120 Mpa,0.0774 Mpa,6.42%,3.66%,0%,6.65%,4.80%,3.06%,4.94%,8.91%,4.63%,6.92%
2026-09-04 01:00:00,0.297 Mpa,0.436 Mpa,0.264 Mpa,0.0653 Mpa,0.275 Mpa,0.0837 Mpa,0.0278 Mpa,0 Mpa,0.0223 Mpa,0.0203 Mpa,10.5%,13.8%,7.92%,7.65%,10.2%,3.66%,0.954%,3.10%,1.86%,6.77%
2026-09-04 03:00:00,0.562 Mpa,0.0746 Mpa,0.00695 Mpa,0.110 Mpa,0.101 Mpa,0.0947 Mpa,0.0768 Mpa,,0.165 Mpa,0.222 Mpa,18.1%,2.57%,0.129%,9.08%,5.11%,4.24%,2.68%,,6.26%,15.0%
2026-09-04 05:00:00,0.399 Mpa,0.109 Mpa,0.00327 Mpa,0.738 Mpa,0.103 Mpa,0.0513 Mpa,0.0804 Mpa,,0.0443 Mpa,0.172 Mpa,13.7%,3.57%,0.135%,26.1%,15.3%,2.25%,2.58%,,2.94%,9.68%
2026-09-04 07:00:00,0.0610 Mpa,0.782 Mpa,0.158 Mpa,0.218 Mpa,0.661 Mpa,0.0987 Mpa,0.199 Mpa,,0.121 Mpa,0.152 Mpa,3.95%,23.5%,15.6%,11.1%,23.3%,3.86%,6.69%,,3.84%,9.33%
2026-09-04 09:00:00,0.0824 Mpa,0.420 Mpa,0.115 Mpa,0.147 Mpa,0.297 Mpa,0.107 Mpa,0.333 Mpa,,0.0299 Mpa,0.146 Mpa,4.33%,13.1%,3.39%,10.1%,11.3%,4.73%,11.1%,,1.59%,8.66%
2026-09-04 11:00:00,0.191 Mpa,0.147 Mpa,0.0904 Mpa,0.0812 Mpa,0.151 Mpa,0.222 Mpa,0.237 Mpa,,0.0578 Mpa,0.0579 Mpa,7.80%,4.76%,2.51%,8.25%,7.00%,7.90%,8.15%,,2.57%,6.39%
2026-09-04 13:00:00,0.0335 Mpa,0.132 Mpa,0.140 Mpa,0.0174 Mpa,0.0258 Mpa,0.0806 Mpa,0.0341 Mpa,,0.0406 Mpa,0.0754 Mpa,3.18%,4.84%,6.80%,7.33%,2.46%,3.27%,1.11%,,1.57%,7.50%
2026-09-04 15:00:00,0.0752 Mpa,0.0499 Mpa,0.0356 Mpa,0.00688 Mpa,0.121 Mpa,0.0532 Mpa,0.162 Mpa,0.453 Mpa,0.0458 Mpa,0.176 Mpa,4.54%,2.30%,0.968%,6.38%,11.7%,2.25%,5.30%,15.7%,1.87%,10.3%
2026-09-04 17:00:00,0.0972 Mpa,0.266 Mpa,0.0451 Mpa,0.000838 Mpa,0.0834 Mpa,0.373 Mpa,0.0519 Mpa,1.19 Mpa,0.0722 Mpa,0.251 Mpa,4.33%,8.69%,1.27%,13.2%,4.48%,12.3%,1.81%,34.8%,2.30%,12.2%
2026-09-04 19:00:00,0.0926 Mpa,0.183 Mpa,0.00435 Mpa,0 Mpa,0.134 Mpa,0.0603 Mpa,0.0526 Mpa,1.18 Mpa,0.0480 Mpa,0.128 Mpa,4.07%,5.75%,0%,56.0%,6.51%,5.32%,1.85%,35.9%,2.00%,8.76%
2026-09-04 21:00:00,0.0985 Mpa,0.437 Mpa,0.0155 Mpa,0.277 Mpa,0.0870 Mpa,0.0850 Mpa,0.305 Mpa,0.162 Mpa,0.0221 Mpa,0.0735 Mpa,4.46%,13.6%,0.337%,14.4%,4.70%,6.32%,10.3%,6.47%,0.613%,6.99%
2026-09-04 23:00:00,0.109 Mpa,0.109 Mpa,0.305 Mpa,0.0651 Mpa,0.0117 Mpa,0.131 Mpa,0.158 Mpa,0.110 Mpa,0.153 Mpa,0.0175 Mpa,5.20%,3.40%,9.16%,8.40%,1.80%,6.54%,5.42%,5.22%,5.53%,5.15%
2026-09-05 01:00:00,0.213 Mpa,0.0581 Mpa,0.0231 Mpa,0.130 Mpa,0.0971 Mpa,0.0285 Mpa,0.174 Mpa,0.0533 Mpa,0.0290 Mpa,0.243 Mpa,8.26%,2.29%,0.650%,9.23%,5.14%,1.60%,5.82%,4.69%,1.78%,11.2%
2026-09-05 03:00:00,0.0409 Mpa,0.102 Mpa,0.0273 Mpa,0.170 Mpa,0.130 Mpa,0.0526 Mpa,0.0177 Mpa,0.0675 Mpa,0.293 Mpa,0.453 Mpa,10.5%,3.28%,0.704%,11.2%,6.13%,2.93%,0.563%,3.72%,9.69%,17.5%
2026-09-05 05:00:00,0.204 Mpa,0.132 Mpa,0.0918 Mpa,0.0843 Mpa,0.0297 Mpa,0.135 Mpa,0.237 Mpa,0.0488 Mpa,0.0947 Mpa,,7.67%,4.27%,2.58%,8.41%,2.33%,5.90%,7.67%,3.39%,3.77%,
2026-09-05 07:00:00,0.159 Mpa,0.0661 Mpa,0.0587 Mpa,0.134 Mpa,0.0989 Mpa,0.0801 Mpa,0.0437 Mpa,0.0693 Mpa,0.156 Mpa,,6.70%,2.21%,1.70%,8.21%,4.44%,3.10%,1.49%,3.77%,5.66%,
2026-09-05 09:00:00,0.131 Mpa,0.0955 Mpa,0.0495 Mpa,0.139 Mpa,0.0151 Mpa,0.0698 Mpa,0.241 Mpa,0.0243 Mpa,0.126 Mpa,,6.02%,3.02%,1.19%,9.91%,1.58%,3.48%,8.12%,2.26%,5.53%,
2026-09-05 11:00:00,0.496 Mpa,0.394 Mpa,0.0541 Mpa,0.0706 Mpa,0.919 Mpa,0.0930 Mpa,0.100 Mpa,0.0919 Mpa,1.43 Mpa,0.0498 Mpa,16.1%,11.9%,1.69%,7.91%,30.0%,4.67%,3.61%,4.73%,43.8%,6.85%
2026-09-05 13:00:00,0.630 Mpa,0.119 Mpa,0.0645 Mpa,0.0633 Mpa,0.0369 Mpa,0.0772 Mpa,0.464 Mpa,0.109 Mpa,0.307 Mpa,,21.6%,4.05%,2.01%,7.66%,2.65%,3.75%,15.8%,5.02%,10.1%,
2026-09-05 15:00:00,0.420 Mpa,0.0762 Mpa,0.0406 Mpa,0.0376 Mpa,0.510 Mpa,0.0128 Mpa,0.157 Mpa,0.337 Mpa,1.09 Mpa,,13.9%,3.25%,0.893%,6.85%,19.4%,1.22%,5.14%,11.7%,37.8%,
2026-09-05 17:00:00,0.196 Mpa,0.0400 Mpa,0.0803 Mpa,0.191 Mpa,0.103 Mpa,0.0590 Mpa,0.211 Mpa,0.129 Mpa,0.246 Mpa,,8.64%,1.43%,4.54%,10.9%,5.21%,2.89%,7.06%,6.85%,8.42%,
2026-09-05 19:00:00,0.134 Mpa,0.135 Mpa,0.0359 Mpa,0.0730 Mpa,0.0941 Mpa,0.584 Mpa,0.304 Mpa,0.0667 Mpa,0.224 Mpa,,5.33%,4.55%,0.833%,7.61%,5.03%,22.3%,10.1%,8.19%,7.98%,
2026-09-05 21:00:00,0.0718 Mpa,0.124 Mpa,0.104 Mpa,0.0374 Mpa,0.0637 Mpa,0.112 Mpa,0.397 Mpa,0.133 Mpa,0.409 Mpa,,6.55%,4.23%,4.68%,6.54%,3.91%,4.82%,13.4%,5.08%,12.7%,
2026-09-05 23:00:00,0.0500 Mpa,0.0483 Mpa,0.108 Mpa,0.160 Mpa,0.0598 Mpa,0.0909 Mpa,0.477 Mpa,0.0801 Mpa,0.170 Mpa,,11.1%,1.82%,15.7%,9.95%,3.56%,4.01%,15.7%,4.18%,5.95%,
2026-09-06 01:00:00,0.112 Mpa,0.129 Mpa,0.370 Mpa,0.101 Mpa,0.0111 Mpa,0.0611 Mpa,0.355 Mpa,0.0261 Mpa,0.301 Mpa,0 Mpa,5.33%,4.21%,11.2%,8.45%,2.15%,2.93%,11.6%,2.43%,9.78%,3.27%
2026-09-06 03:00:00,0.116 Mpa,0.227 Mpa,0.443 Mpa,0.00907 Mpa,0.0384 Mpa,0.167 Mpa,0.158 Mpa,0.304 Mpa,0.422 Mpa,0.646 Mpa,6.12%,7.27%,21.8%,5.99%,2.52%,6.88%,5.09%,10.2%,13.6%,21.2%
2026-09-06 05:00:00,0.126 Mpa,0.177 Mpa,0.163 Mpa,0.0514 Mpa,0.0928 Mpa,0.0479 Mpa,0.358 Mpa,0.0530 Mpa,0.130 Mpa,0.0975 Mpa,7.28%,5.41%,7.18%,6.97%,4.55%,2.42%,11.8%,2.71%,4.38%,7.85%
2026-09-06 07:00:00,0.119 Mpa,0.0673 Mpa,0.690 Mpa,0.0458 Mpa,0.0628 Mpa,0.0643 Mpa,0.0280 Mpa,0.136 Mpa,0.286 Mpa,0.0980 Mpa,5.31%,2.10%,21.2%,9.43%,3.77%,2.92%,0.925%,5.34%,10.0%,6.40%
2026-09-06 09:00:00,0.0761 Mpa,0.164 Mpa,0.695 Mpa,0.0398 Mpa,0.0503 Mpa,0.0861 Mpa,0.139 Mpa,0.0576 Mpa,0.148 Mpa,0.174 Mpa,3.56%,5.14%,20.8%,6.71%,3.47%,3.77%,4.61%,3.33%,5.78%,9.85%
2026-09-06 11:00:00,0.0607 Mpa,0.121 Mpa,0.397 Mpa,0.0832 Mpa,0.155 Mpa,0.737 Mpa,0.0436 Mpa,0.118 Mpa,0.305 Mpa,0.0244 Mpa,3.25%,3.74%,12.3%,8.38%,7.16%,27.1%,1.44%,5.13%,10.8%,4.80%
2026-09-06 13:00:00,0.0996 Mpa,0.127 Mpa,0.0498 Mpa,0.258 Mpa,0.106 Mpa,0.535 Mpa,0.181 Mpa,0.261 Mpa,0.174 Mpa,0.203 Mpa,5.30%,4.06%,1.35%,13.1%,5.72%,17.2%,6.15%,9.38%,6.44%,12.0%
2026-09-06 15:00:00,0.0723 Mpa,0.0408 Mpa,0.208 Mpa,0.0418 Mpa,0.714 Mpa,0.0612 Mpa,0.0945 Mpa,0.0361 Mpa,0.428 Mpa,0.150 Mpa,4.22%,1.25%,6.31%,7.49%,26.1%,3.02%,3.23%,2.64%,13.6%,8.64%
2026-09-06 17:00:00,0.137 Mpa,0.0625 Mpa,0.329 Mpa,0.248 Mpa,0.0793 Mpa,0.102 Mpa,0.185 Mpa,0.134 Mpa,0.845 Mpa,0.236 Mpa,6.22%,2.17%,9.98%,12.5%,4.42%,4.06%,6.20%,5.50%,25.8%,10.2%
2026-09-06 19:00:00,0.102 Mpa,0.121 Mpa,0.0375 Mpa,0.458 Mpa,0.0932 Mpa,0.495 Mpa,0.0392 Mpa,0.103 Mpa,0.134 Mpa,0.0518 Mpa,5.38%,4.09%,16.0%,18.1%,4.83%,16.1%,1.36%,4.25%,5.29%,5.88%
2026-09-06 21:00:00,0.183 Mpa,0.0284 Mpa,0.0478 Mpa,0.268 Mpa,0.265 Mpa,0.366 Mpa,0.118 Mpa,0.0305 Mpa,0.156 Mpa,0.0180 Mpa,8.73%,1.26%,1.45%,13.2%,11.0%,13.8%,3.89%,1.78%,5.72%,6.52%
2026-09-06 23:00:00,0.0988 Mpa,0.0588 Mpa,0.400 Mpa,0.0251 Mpa,0.0846 Mpa,0.278 Mpa,0.0833 Mpa,0.00768 Mpa,0.432 Mpa,0.128 Mpa,5.34%,2.87%,16.7%,5.75%,4.61%,10.4%,2.75%,1.51%,14.0%,7.76%
2026-09-07 01:00:00,0.221 Mpa,0.0815 Mpa,0.285 Mpa,0.282 Mpa,0.103 Mpa,0.0988 Mpa,0.272 Mpa,0.0646 Mpa,0.745 Mpa,0.0567 Mpa,8.47%,2.56%,9.18%,14.2%,4.82%,11.9%,9.00%,3.56%,23.0%,6.19%
2026-09-07 03:00:00,0.0649 Mpa,0.291 Mpa,0.352 Mpa,0.161 Mpa,0.176 Mpa,0.0943 Mpa,0.320 Mpa,0.0274 Mpa,0.318 Mpa,0.245 Mpa,3.74%,9.75%,14.6%,10.3%,7.57%,4.26%,10.8%,2.20%,10.6%,11.2%
2026-09-07 05:00:00,0.105 Mpa,0.368 Mpa,1.35 Mpa,0.0425 Mpa,0.0713 Mpa,0.109 Mpa,0.329 Mpa,0.0829 Mpa,0.185 Mpa,0.0489 Mpa,5.64%,11.5%,41.2%,7.26%,3.46%,4.83%,10.9%,3.58%,6.40%,5.26%
2026-09-07 07:00:00,0.0992 Mpa,0.483 Mpa,0.162 Mpa,0.276 Mpa,0.0880 Mpa,0.0636 Mpa,0.0669 Mpa,0.149 Mpa,0.196 Mpa,0 Mpa,5.15%,15.3%,4.61%,12.9%,4.41%,3.10%,2.43%,5.90%,7.17%,3.35%
2026-09-07 09:00:00,0.127 Mpa,0.0808 Mpa,0.132 Mpa,0.267 Mpa,0.0566 Mpa,0.558 Mpa,0.0671 Mpa,0.102 Mpa,0.238 Mpa,0.0519 Mpa,6.43%,2.92%,3.78%,13.4%,3.86%,20.6%,2.42%,4.36%,8.51%,7.44%
2026-09-07 11:00:00,0.191 Mpa,0.0230 Mpa,0.129 Mpa,0.00457 Mpa,0.453 Mpa,0.0666 Mpa,0.155 Mpa,0.0131 Mpa,0.285 Mpa,0.109 Mpa,9.11%,9.55%,3.68%,5.95%,17.5%,2.86%,5.20%,1.78%,9.24%,8.41%
2026-09-07 13:00:00,0.0975 Mpa,0.102 Mpa,0.244 Mpa,0.190 Mpa,0.289 Mpa,0.00666 Mpa,0.0542 Mpa,0.164 Mpa,0.253 Mpa,0.104 Mpa,5.15%,3.39%,7.49%,11.5%,12.0%,1.00%,1.85%,6.21%,8.30%,11.6%
2026-09-07 15:00:00,0.106 Mpa,0.00905 Mpa,0.0246 Mpa,0.0362 Mpa,0.0555 Mpa,0.0326 Mpa,0.0136 Mpa,0.148 Mpa,0.0585 Mpa,0.0478 Mpa,6.52%,0.539%,0.508%,6.83%,6.64%,3.50%,0.619%,5.97%,4.71%,6.12%
2026-09-07 17:00:00,0.178 Mpa,0.0541 Mpa,0.0580 Mpa,0.0662 Mpa,0.354 Mpa,0.0622 Mpa,0.0335 Mpa,0.113 Mpa,0.00244 Mpa,0.133 Mpa,7.31%,2.14%,1.69%,7.44%,14.1%,3.50%,1.14%,4.61%,1.18%,8.75%
2026-09-07 19:00:00,0.0826 Mpa,0.177 Mpa,0.0116 Mpa,0.155 Mpa,0.270 Mpa,0.0559 Mpa,0.200 Mpa,0.0590 Mpa,,0.0157 Mpa,3.76%,6.12%,0.250%,9.55%,11.7%,2.32%,6.49%,2.95%,,4.50%
2026-09-07 21:00:00,0.177 Mpa,0.321 Mpa,0.0529 Mpa,0.373 Mpa,0.0953 Mpa,0.0989 Mpa,0.143 Mpa,0.442 Mpa,0.673 Mpa,0.0981 Mpa,11.8%,11.0%,1.58%,16.4%,5.09%,2.50%,4.65%,14.4%,18.9%,6.54%
2026-09-07 23:00:00,0.0263 Mpa,0.158 Mpa,0.343 Mpa,0.180 Mpa,0.0561 Mpa,0.106 Mpa,0.213 Mpa,0.0801 Mpa,0.237 Mpa,0.0239 Mpa,12.9%,5.86%,10.2%,10.6%,6.62%,3.94%,6.91%,4.05%,7.19%,6.06%
2026-09-08 01:00:00,0.145 Mpa,0.165 Mpa,1.41 Mpa,0.156 Mpa,0.0852 Mpa,0.0743 Mpa,0.00733 Mpa,0.0629 Mpa,0.137 Mpa,0.286 Mpa,6.09%,5.68%,42.5%,9.90%,4.63%,3.66%,0.180%,3.72%,4.38%,11.9%
2026-09-08 03:00:00,0.128 Mpa,1.02 Mpa,0.000563 Mpa,0.0155 Mpa,0.0510 Mpa,0.122 Mpa,0.0663 Mpa,0.411 Mpa,0.677 Mpa,0.0437 Mpa,5.52%,31.1%,0%,11.6%,2.96%,2.97%,2.23%,13.7%,20.4%,6.21%
2026-09-08 05:00:00,0.208 Mpa,0.295 Mpa,,0.0450 Mpa,0.177 Mpa,0.167 Mpa,0.0836 Mpa,0.0455 Mpa,0.161 Mpa,0.0721 Mpa,7.65%,9.71%,,7.35%,7.46%,5.61%,2.79%,3.38%,4.83%,6.65%
2026-09-08 07:00:00,0.0593 Mpa,0.147 Mpa,,0.0290 Mpa,0.0581 Mpa,0.302 Mpa,0.247 Mpa,0.0424 Mpa,0.0797 Mpa,0.113 Mpa,3.50%,5.12%,,6.92%,3.41%,9.68%,8.22%,3.34%,2.73%,7.59%
2026-09-08 09:00:00,0.0215 Mpa,0.0324 Mpa,,0.0905 Mpa,0.0401 Mpa,0.0469 Mpa,0.0495 Mpa,0.0312 Mpa,0.0526 Mpa,0.100 Mpa,2.13%,1.09%,,8.63%,2.84%,2.34%,1.70%,3.04%,2.08%,7.19%
2026-09-08 11:00:00,0.263 Mpa,0.201 Mpa,,0.359 Mpa,0.135 Mpa,0.525 Mpa,0.0380 Mpa,0.128 Mpa,0.840 Mpa,0.0776 Mpa,9.84%,6.65%,,16.1%,6.10%,16.6%,1.22%,5.95%,25.5%,8.77%
2026-09-08 13:00:00,0.126 Mpa,0.253 Mpa,,0.155 Mpa,0.0995 Mpa,0.152 Mpa,0.297 Mpa,0.0690 Mpa,0.111 Mpa,0.0627 Mpa,5.31%,9.03%,,10.4%,5.18%,5.50%,10.3%,4.11%,3.62%,6.38%
2026-09-08 15:00:00,0.156 Mpa,0.148 Mpa,,0.0913 Mpa,0.0620 Mpa,0.150 Mpa,0.112 Mpa,0.0749 Mpa,0.0763 Mpa,0.109 Mpa,6.41%,5.11%,,8.50%,30.3%,5.97%,3.79%,4.33%,2.77%,9.13%
