"Time","P_FW - I38","P_FW - I39","P_FW - I40","P_FW - I41","P_FW - I42","P_FW - I43","P_FW - I44","P_FW - I47","P_FW - I48","%FW - I38","%FW - I39","%FW - I40","%FW - I41","%FW - I42","%FW - I43","%FW - I44","%FW - I47","%FW - I48"
2026-08-26 23:00:00,0.391 Mpa,0.130 Mpa,0.343 Mpa,0.515 Mpa,,0.139 Mpa,0.235 Mpa,,0.163 Mpa,12.4%,3.25%,7.93%,12.3%,,0.228%,2.04%,,1.47%
2026-08-27 01:00:00,0.0289 Mpa,0.967 Mpa,1.32 Mpa,0.180 Mpa,,0.166 Mpa,0.412 Mpa,,0.183 Mpa,3.01%,27.9%,35.5%,3.48%,,0.789%,7.28%,,3.75%
2026-08-27 03:00:00,0.0300 Mpa,0.141 Mpa,1.90 Mpa,0.316 Mpa,,0.144 Mpa,0.355 Mpa,,0.451 Mpa,4.55%,3.42%,50.3%,7.03%,,0.450%,5.27%,,11.7%
2026-08-27 05:00:00,0.105 Mpa,0.263 Mpa,,0.273 Mpa,,0.125 Mpa,0.502 Mpa,,0.193 Mpa,4.46%,8.36%,,6.18%,,0.135%,10.2%,,2.49%
2026-08-27 07:00:00,0.186 Mpa,0.0382 Mpa,,0.186 Mpa,,0.164 Mpa,0.451 Mpa,,0.507 Mpa,5.85%,2.16%,,3.50%,,0.896%,8.23%,,17.6%
2026-08-27 09:00:00,0.832 Mpa,0.0241 Mpa,,0.151 Mpa,,0.139 Mpa,0.309 Mpa,,0.170 Mpa,22.3%,0.846%,,2.66%,,0.341%,4.86%,,14.5%
2026-08-27 11:00:00,0.0439 Mpa,0.0130 Mpa,0.225 Mpa,0.227 Mpa,,0.192 Mpa,0.144 Mpa,,0.375 Mpa,1.20%,0.185%,6.14%,4.63%,,1.64%,0.958%,,7.56%
2026-08-27 13:00:00,0.0966 Mpa,0.0233 Mpa,,0.274 Mpa,,0.254 Mpa,0.356 Mpa,,0.259 Mpa,3.59%,0.449%,,6.62%,,3.38%,5.65%,,4.54%
2026-08-27 15:00:00,0.302 Mpa,0.0214 Mpa,,0.0267 Mpa,,0.156 Mpa,0.343 Mpa,,0.857 Mpa,8.83%,0.188%,,1.88%,,1.02%,5.76%,,21.3%
2026-08-27 17:00:00,0.168 Mpa,0.0350 Mpa,,0.305 Mpa,,0.182 Mpa,0.299 Mpa,,0.191 Mpa,5.16%,0.880%,,7.51%,,2.82%,5.22%,,2.67%
2026-08-27 19:00:00,0.166 Mpa,0 Mpa,,0.288 Mpa,,0.311 Mpa,0.286 Mpa,,0.140 Mpa,6.27%,0%,,6.07%,,8.78%,3.90%,,3.87%
2026-08-27 21:00:00,0.0767 Mpa,0.00816 Mpa,,0.200 Mpa,,0.836 Mpa,0.431 Mpa,,0.277 Mpa,3.52%,0.114%,,3.63%,,22.0%,8.78%,,5.27%
2026-08-27 23:00:00,0.0156 Mpa,0.0134 Mpa,,0.0819 Mpa,,0.580 Mpa,0.238 Mpa,,0.366 Mpa,0.459%,1.27%,,0.848%,,16.9%,2.19%,,8.10%
2026-08-28 01:00:00,,0.00187 Mpa,,0.110 Mpa,,0.255 Mpa,0.386 Mpa,,0.171 Mpa,,3.10%,,9.49%,,4.03%,5.73%,,1.72%
2026-08-28 03:00:00,0.151 Mpa,0.330 Mpa,,0.141 Mpa,,0.595 Mpa,0.338 Mpa,,0.514 Mpa,4.03%,9.66%,,25.1%,,14.2%,5.29%,,22.7%
2026-08-28 05:00:00,0.0906 Mpa,0.423 Mpa,,0.0738 Mpa,,0.159 Mpa,0.253 Mpa,,0.202 Mpa,2.09%,12.0%,,20.5%,,1.51%,3.58%,,3.92%
2026-08-28 07:00:00,0.111 Mpa,0.0403 Mpa,,0.255 Mpa,,0.224 Mpa,0.392 Mpa,,0.266 Mpa,3.18%,1.87%,,5.33%,,2.52%,7.42%,,8.08%
2026-08-28 09:00:00,0.0560 Mpa,0.0219 Mpa,,0.303 Mpa,,0.176 Mpa,0.504 Mpa,,0.341 Mpa,2.71%,0.527%,,6.59%,,1.35%,10.2%,,6.33%
2026-08-28 11:00:00,0.144 Mpa,0 Mpa,,0.118 Mpa,,0.140 Mpa,0.288 Mpa,,0.578 Mpa,5.52%,0%,,2.04%,,0.643%,3.52%,,22.6%
2026-08-28 13:00:00,,0.274 Mpa,,0.235 Mpa,,0.537 Mpa,0.234 Mpa,,0.198 Mpa,,7.24%,,5.50%,,11.3%,1.79%,,5.00%
2026-08-28 15:00:00,,0.112 Mpa,,0.106 Mpa,,0.695 Mpa,0.353 Mpa,,0.421 Mpa,,2.67%,,2.63%,,15.8%,5.93%,,8.38%
2026-08-28 17:00:00,,0.173 Mpa,0.000408 Mpa,0.152 Mpa,,0.568 Mpa,0.384 Mpa,,0.223 Mpa,,4.51%,0%,3.63%,,13.2%,7.28%,,3.97%
2026-08-28 19:00:00,,0.0893 Mpa,0.000701 Mpa,0.109 Mpa,,0.396 Mpa,0.254 Mpa,,0.149 Mpa,,13.5%,0.0642%,1.97%,,8.44%,1.86%,,7.13%
2026-08-28 21:00:00,0 Mpa,0.281 Mpa,0.461 Mpa,0.286 Mpa,,0.518 Mpa,0.246 Mpa,,0.129 Mpa,4.87%,7.84%,11.5%,7.17%,,13.1%,3.85%,,0.429%
2026-08-28 23:00:00,0.0665 Mpa,0.110 Mpa,0.224 Mpa,0.0606 Mpa,,0.372 Mpa,0.329 Mpa,,0.279 Mpa,5.41%,2.40%,5.98%,1.30%,,8.59%,4.68%,,4.91%
2026-08-29 01:00:00,0.0406 Mpa,0.926 Mpa,0.111 Mpa,1.51 Mpa,,1.10 Mpa,0.315 Mpa,,0.233 Mpa,4.62%,26.9%,2.37%,39.3%,,27.1%,4.26%,,3.12%
2026-08-29 03:00:00,0.0461 Mpa,,0.0896 Mpa,0.608 Mpa,,0.324 Mpa,0.276 Mpa,,0.193 Mpa,2.01%,,1.49%,14.2%,,7.44%,3.18%,,1.88%
2026-08-29 05:00:00,0.113 Mpa,,0.189 Mpa,0.286 Mpa,,0.136 Mpa,0.248 Mpa,,0.531 Mpa,3.39%,,3.79%,5.76%,,16.0%,2.85%,,11.5%
2026-08-29 07:00:00,0.0617 Mpa,,0.00426 Mpa,0.560 Mpa,,0.510 Mpa,0.396 Mpa,,0.589 Mpa,6.18%,,0%,13.2%,,10.2%,7.04%,,14.9%
2026-08-29 09:00:00,0.0666 Mpa,0.178 Mpa,0.196 Mpa,0.342 Mpa,,0.158 Mpa,0.213 Mpa,,0.462 Mpa,3.58%,4.56%,3.83%,7.16%,,0.803%,1.38%,,10.2%
2026-08-29 11:00:00,0.227 Mpa,0.00418 Mpa,0.194 Mpa,0.933 Mpa,,0.226 Mpa,0.382 Mpa,,0.332 Mpa,7.28%,0.0253%,4.13%,23.5%,,2.48%,6.20%,,6.62%
2026-08-29 13:00:00,0.297 Mpa,,0.530 Mpa,0.488 Mpa,,0.195 Mpa,0.245 Mpa,,0.233 Mpa,9.15%,,13.6%,11.7%,,1.87%,4.14%,,4.51%
2026-08-29 15:00:00,0.0336 Mpa,,0.195 Mpa,0.282 Mpa,,0.221 Mpa,0.276 Mpa,,0.257 Mpa,1.25%,,7.04%,6.48%,,2.76%,3.54%,,5.66%
2026-08-29 17:00:00,0.269 Mpa,,0.171 Mpa,0.183 Mpa,,0.195 Mpa,0.308 Mpa,,0.225 Mpa,8.93%,,4.51%,4.51%,,1.93%,4.62%,,3.84%
2026-08-29 19:00:00,0.209 Mpa,,0.431 Mpa,0.210 Mpa,,0.868 Mpa,0.233 Mpa,,0.271 Mpa,7.26%,,10.7%,5.21%,,20.1%,1.91%,,7.91%
2026-08-29 21:00:00,0.153 Mpa,,0.401 Mpa,0.0808 Mpa,,0.664 Mpa,0.243 Mpa,,0.206 Mpa,6.58%,,9.76%,2.34%,,14.7%,1.98%,,4.31%
2026-08-29 23:00:00,0.126 Mpa,,0.386 Mpa,1.14 Mpa,,0.391 Mpa,0.522 Mpa,,0.182 Mpa,5.81%,,9.63%,30.2%,,7.43%,10.9%,,2.98%
2026-08-30 01:00:00,0.0538 Mpa,,0.301 Mpa,0.354 Mpa,,0.363 Mpa,0.258 Mpa,,0.210 Mpa,4.57%,,7.90%,8.03%,,6.42%,1.71%,,3.24%
2026-08-30 03:00:00,0.116 Mpa,,0.150 Mpa,0.296 Mpa,,0.385 Mpa,0.251 Mpa,,0.138 Mpa,3.38%,,3.56%,7.91%,,6.73%,2.02%,,8.17%
2026-08-30 05:00:00,0.0699 Mpa,,0.0520 Mpa,0.274 Mpa,,0.179 Mpa,0.333 Mpa,,0.293 Mpa,2.25%,,0.493%,6.21%,,1.43%,4.64%,,10.3%
2026-08-30 07:00:00,0.0385 Mpa,0 Mpa,0.575 Mpa,0.141 Mpa,,0.232 Mpa,0.886 Mpa,,0.279 Mpa,2.13%,0%,15.1%,2.89%,,2.72%,20.8%,,5.33%
2026-08-30 09:00:00,0.494 Mpa,0 Mpa,1.54 Mpa,0.113 Mpa,,0.372 Mpa,0.434 Mpa,,0.176 Mpa,13.2%,0%,42.0%,2.03%,,6.68%,7.40%,,2.45%
2026-08-30 11:00:00,0.0435 Mpa,0.159 Mpa,0.712 Mpa,0.00373 Mpa,,0.496 Mpa,0.304 Mpa,,0.433 Mpa,2.61%,3.67%,18.6%,0.0533%,,10.5%,3.08%,,9.54%
2026-08-30 13:00:00,0.294 Mpa,0.0618 Mpa,0.149 Mpa,0.527 Mpa,,0.754 Mpa,0.509 Mpa,,1.39 Mpa,10.1%,1.18%,2.95%,13.0%,,16.8%,9.76%,,33.8%
2026-08-30 15:00:00,0.159 Mpa,0.222 Mpa,0.133 Mpa,0.196 Mpa,,0.599 Mpa,0.323 Mpa,,0.261 Mpa,6.90%,5.83%,2.66%,3.84%,,42.6%,4.05%,,5.02%
2026-08-30 17:00:00,0.247 Mpa,0.248 Mpa,0.171 Mpa,0.271 Mpa,,0.0983 Mpa,0.256 Mpa,,0.193 Mpa,8.54%,6.89%,3.61%,5.97%,,0.0437%,1.99%,,3.03%
2026-08-30 19:00:00,0.146 Mpa,0.302 Mpa,0.212 Mpa,1.17 Mpa,,0.103 Mpa,0.425 Mpa,,1.17 Mpa,4.74%,8.31%,4.53%,30.4%,,0.00309%,7.07%,,48.2%
2026-08-30 21:00:00,0.541 Mpa,0.311 Mpa,0.226 Mpa,0.363 Mpa,,0.230 Mpa,0.540 Mpa,,1.25 Mpa,14.6%,8.89%,4.94%,7.81%,,2.84%,11.1%,,36.7%
2026-08-30 23:00:00,0.384 Mpa,0.323 Mpa,0.177 Mpa,0.618 Mpa,,0.654 Mpa,0.573 Mpa,,0.398 Mpa,9.96%,9.07%,3.69%,14.9%,,14.6%,12.1%,,9.09%
2026-08-31 01:00:00,0.465 Mpa,0.226 Mpa,0.180 Mpa,0.386 Mpa,,0.735 Mpa,0.721 Mpa,,0.282 Mpa,13.2%,5.95%,3.54%,8.99%,,16.9%,16.1%,,12.6%
2026-08-31 03:00:00,0.762 Mpa,0.260 Mpa,0.0572 Mpa,0.522 Mpa,,0.190 Mpa,0.420 Mpa,,0.223 Mpa,21.9%,6.92%,0.362%,13.2%,,2.50%,6.61%,,3.84%
2026-08-31 05:00:00,0.325 Mpa,0.225 Mpa,0.135 Mpa,1.68 Mpa,,0.284 Mpa,0.248 Mpa,,0.251 Mpa,8.89%,5.66%,2.37%,43.5%,,4.44%,2.42%,,4.77%
2026-08-31 07:00:00,0.189 Mpa,0.488 Mpa,0.333 Mpa,0.732 Mpa,,0.169 Mpa,0.214 Mpa,,0.235 Mpa,6.69%,14.0%,8.36%,17.7%,,0.731%,1.15%,,4.86%
2026-08-31 09:00:00,0.160 Mpa,0.454 Mpa,0.171 Mpa,0.237 Mpa,,0.156 Mpa,0.984 Mpa,,0.425 Mpa,5.34%,12.8%,3.66%,4.64%,,0.581%,28.5%,,9.56%
2026-08-31 11:00:00,0.0465 Mpa,0.374 Mpa,0.0724 Mpa,0.655 Mpa,,0.279 Mpa,1.23 Mpa,,0.338 Mpa,1.84%,10.3%,0.979%,16.3%,,4.30%,33.8%,,8.02%
2026-08-31 13:00:00,0.208 Mpa,0.585 Mpa,0.0777 Mpa,0.698 Mpa,,0.522 Mpa,0.717 Mpa,,0.362 Mpa,6.91%,17.0%,0.927%,17.7%,,11.3%,18.9%,,7.56%
2026-08-31 15:00:00,0.0493 Mpa,0.332 Mpa,0.150 Mpa,0.00211 Mpa,,0.148 Mpa,0.716 Mpa,,0.307 Mpa,2.11%,9.22%,2.91%,1.61%,,0.303%,16.8%,,4.44%
2026-08-31 17:00:00,0.184 Mpa,1.73 Mpa,0.212 Mpa,0 Mpa,,0.144 Mpa,0.408 Mpa,,0.237 Mpa,6.59%,52.0%,4.57%,1.60%,,0.547%,8.77%,,5.32%
2026-08-31 19:00:00,0.0526 Mpa,0.406 Mpa,0.157 Mpa,0.328 Mpa,,0.172 Mpa,0.672 Mpa,,0.514 Mpa,2.92%,11.4%,2.85%,9.64%,,1.27%,16.3%,,15.3%
2026-08-31 21:00:00,0.192 Mpa,0.246 Mpa,0.166 Mpa,1.62 Mpa,,0.186 Mpa,0.264 Mpa,,0.617 Mpa,7.12%,8.62%,2.90%,44.1%,,1.92%,3.11%,,16.8%
2026-08-31 23:00:00,0.483 Mpa,0.131 Mpa,0.888 Mpa,,,0.106 Mpa,0.230 Mpa,,0.411 Mpa,14.2%,3.79%,23.3%,,,0%,3.11%,,57.7%
2026-09-01 01:00:00,0.961 Mpa,0.0285 Mpa,,,,,,,0.540 Mpa,26.6%,0.764%,,,,,,,11.4%
2026-09-01 03:00:00,0.0790 Mpa,0.0552 Mpa,2.33 Mpa,0.0263 Mpa,,,0.337 Mpa,,0.0767 Mpa,3.07%,7.00%,61.2%,4.79%,,,8.24%,,2.07%
2026-09-01 05:00:00,0.563 Mpa,,0.178 Mpa,0.663 Mpa,,0.375 Mpa,,,,15.3%,,3.07%,16.8%,,6.20%,,,
2026-09-01 07:00:00,0.266 Mpa,,0.789 Mpa,0.205 Mpa,,0.184 Mpa,0.282 Mpa,,0.181 Mpa,10.8%,,24.8%,4.36%,,1.53%,6.39%,,14.4%
2026-09-01 09:00:00,0.0448 Mpa,0.379 Mpa,0.568 Mpa,0.331 Mpa,,0.143 Mpa,0.247 Mpa,,0.330 Mpa,2.61%,9.60%,15.0%,7.63%,,0.335%,2.71%,,6.12%
2026-09-01 11:00:00,0.120 Mpa,0.0421 Mpa,0.112 Mpa,0.198 Mpa,,0.328 Mpa,0.499 Mpa,,0.239 Mpa,3.27%,0.0389%,1.70%,3.83%,,5.81%,11.2%,,3.47%
2026-09-01 13:00:00,0.103 Mpa,0.166 Mpa,0.189 Mpa,0.268 Mpa,,,0.551 Mpa,,0.155 Mpa,3.82%,4.46%,3.82%,5.39%,,,10.9%,,2.15%
2026-09-01 15:00:00,0.244 Mpa,0.240 Mpa,0.157 Mpa,0.149 Mpa,,,1.14 Mpa,,0.275 Mpa,8.96%,7.21%,2.96%,2.37%,,,28.5%,,5.62%
2026-09-01 17:00:00,,0.0324 Mpa,0.0295 Mpa,0.216 Mpa,,,0.264 Mpa,,0.171 Mpa,,0%,0.394%,4.24%,,,2.27%,,2.68%
2026-09-01 19:00:00,,,0 Mpa,0.169 Mpa,,,,,,,,0%,4.05%,,,,,
2026-09-01 21:00:00,,,0.439 Mpa,0.253 Mpa,,0.532 Mpa,1.71 Mpa,,,,,10.8%,5.82%,,9.79%,47.5%,,
2026-09-01 23:00:00,,,0.280 Mpa,0.292 Mpa,,0.165 Mpa,0.760 Mpa,,0.543 Mpa,,,6.14%,6.37%,,2.27%,17.5%,,11.5%
2026-09-02 01:00:00,0.713 Mpa,0.164 Mpa,0.709 Mpa,0.288 Mpa,,0.106 Mpa,0.535 Mpa,,0.122 Mpa,20.3%,3.88%,18.3%,6.05%,,0.157%,11.7%,,0.808%
2026-09-02 03:00:00,0.750 Mpa,0.256 Mpa,0.110 Mpa,0.0872 Mpa,,2.17 Mpa,0.401 Mpa,,0.273 Mpa,20.1%,6.51%,1.50%,0.897%,,51.2%,7.12%,,4.01%
2026-09-02 05:00:00,0.0517 Mpa,0.477 Mpa,0.0981 Mpa,0.182 Mpa,,0.164 Mpa,0.510 Mpa,,0.421 Mpa,9.84%,13.7%,1.35%,3.32%,,0.626%,10.9%,,7.91%
2026-09-02 07:00:00,0.175 Mpa,0.384 Mpa,0.0723 Mpa,0.113 Mpa,,0.210 Mpa,0.880 Mpa,,0.396 Mpa,13.6%,11.1%,0.489%,1.74%,,1.59%,23.7%,,14.2%
2026-09-02 09:00:00,1.39 Mpa,0.203 Mpa,0.272 Mpa,0.110 Mpa,,0.179 Mpa,0.631 Mpa,,0.402 Mpa,37.4%,5.08%,6.49%,1.35%,,0.604%,13.9%,,15.0%
2026-09-02 11:00:00,0.875 Mpa,0.173 Mpa,0.0724 Mpa,0.0937 Mpa,,0.176 Mpa,0.337 Mpa,,0.268 Mpa,23.0%,4.70%,0.834%,0.942%,,0.908%,6.17%,,5.68%
2026-09-02 13:00:00,0.00120 Mpa,0.251 Mpa,0.0680 Mpa,0.306 Mpa,,0.151 Mpa,0.468 Mpa,,0.415 Mpa,0.0137%,7.19%,0.721%,6.78%,,0%,10.5%,,9.31%
2026-09-02 15:00:00,0.956 Mpa,0.240 Mpa,0.141 Mpa,0.241 Mpa,,0.181 Mpa,0.291 Mpa,,0.228 Mpa,25.9%,6.79%,2.43%,6.47%,,1.50%,3.20%,,5.28%
2026-09-02 17:00:00,0.331 Mpa,0.133 Mpa,0.0911 Mpa,0.222 Mpa,,0.161 Mpa,0.239 Mpa,,0.246 Mpa,9.78%,3.05%,0.998%,4.32%,,0.856%,1.97%,,3.65%
2026-09-02 19:00:00,0.340 Mpa,0.255 Mpa,0.199 Mpa,0.253 Mpa,,0.245 Mpa,0.322 Mpa,,1.04 Mpa,9.41%,6.46%,4.08%,5.11%,,2.60%,4.63%,,24.8%
2026-09-02 21:00:00,0.561 Mpa,0.436 Mpa,0.236 Mpa,0.248 Mpa,,0.290 Mpa,0.652 Mpa,,0.222 Mpa,16.2%,12.3%,4.82%,4.56%,,3.70%,14.8%,,3.38%
2026-09-02 23:00:00,0.171 Mpa,0.430 Mpa,0.102 Mpa,0.397 Mpa,,0.180 Mpa,0.555 Mpa,,0.173 Mpa,5.33%,11.7%,0.979%,8.75%,,0.757%,12.3%,,1.34%
2026-09-03 01:00:00,0.0859 Mpa,0.142 Mpa,0.349 Mpa,0.336 Mpa,,0.181 Mpa,0.388 Mpa,,0.572 Mpa,4.87%,2.79%,8.25%,7.19%,,5.37%,7.48%,,12.5%
2026-09-03 03:00:00,0.252 Mpa,0.394 Mpa,0.314 Mpa,0.264 Mpa,,0.280 Mpa,0.393 Mpa,,0.262 Mpa,6.68%,10.7%,7.20%,5.28%,,3.23%,7.10%,,3.84%
2026-09-03 05:00:00,0.565 Mpa,0.243 Mpa,0.143 Mpa,0.239 Mpa,,0.194 Mpa,0.405 Mpa,,0.160 Mpa,16.6%,19.4%,3.07%,4.81%,,2.26%,8.45%,,1.53%
2026-09-03 07:00:00,0.616 Mpa,0.352 Mpa,0.466 Mpa,0.208 Mpa,,0.236 Mpa,0.269 Mpa,,0.617 Mpa,16.8%,9.45%,11.8%,3.88%,,3.21%,2.69%,,19.6%
2026-09-03 09:00:00,0.153 Mpa,0.176 Mpa,0.228 Mpa,0.0896 Mpa,,0.252 Mpa,0.368 Mpa,,0.189 Mpa,5.78%,4.62%,4.75%,0.826%,,3.53%,5.70%,,2.17%
2026-09-03 11:00:00,0.555 Mpa,0.686 Mpa,0.207 Mpa,0.248 Mpa,,0.269 Mpa,0.526 Mpa,,0.208 Mpa,15.0%,20.5%,4.60%,4.94%,,3.79%,11.0%,,3.37%
2026-09-03 13:00:00,0.202 Mpa,0.180 Mpa,0.170 Mpa,0.243 Mpa,,0.295 Mpa,0.104 Mpa,,0.252 Mpa,4.89%,4.46%,3.50%,5.41%,,4.59%,0.104%,,4.17%
2026-09-03 15:00:00,0.217 Mpa,0.812 Mpa,0.240 Mpa,0.200 Mpa,,0.350 Mpa,2.09 Mpa,,0.230 Mpa,5.88%,23.8%,5.28%,4.27%,,6.23%,59.4%,,3.12%
2026-09-03 17:00:00,0.119 Mpa,0.204 Mpa,0.427 Mpa,0.170 Mpa,,0.180 Mpa,1.88 Mpa,,0.269 Mpa,4.98%,5.23%,10.3%,3.33%,,1.25%,56.0%,,5.09%
2026-09-03 19:00:00,0.308 Mpa,0.216 Mpa,0.101 Mpa,0.186 Mpa,,0.236 Mpa,1.75 Mpa,,0.782 Mpa,8.64%,5.33%,1.07%,3.23%,,2.59%,64.6%,,19.2%
2026-09-03 21:00:00,0.604 Mpa,0.464 Mpa,0.107 Mpa,0.125 Mpa,,0.368 Mpa,0.938 Mpa,,0.285 Mpa,16.2%,13.3%,1.12%,2.12%,,5.89%,27.3%,,5.65%
2026-09-03 23:00:00,0.0818 Mpa,0.521 Mpa,0.292 Mpa,0.138 Mpa,,0.204 Mpa,0.253 Mpa,,1.00 Mpa,22.2%,15.1%,6.61%,2.36%,,1.39%,2.03%,,25.0%
2026-09-04 01:00:00,0.0731 Mpa,0.240 Mpa,0.561 Mpa,0.145 Mpa,,0.217 Mpa,0.237 Mpa,,0.352 Mpa,3.50%,5.76%,15.6%,2.74%,,1.85%,1.47%,,7.20%
2026-09-04 03:00:00,0.509 Mpa,0.666 Mpa,0.285 Mpa,0.0938 Mpa,,0.230 Mpa,0.213 Mpa,,0.138 Mpa,16.6%,19.6%,7.07%,0.890%,,2.12%,0.945%,,0.224%
2026-09-04 05:00:00,0.373 Mpa,0.541 Mpa,0.113 Mpa,0.146 Mpa,,0.220 Mpa,0.212 Mpa,,1.68 Mpa,9.92%,14.9%,3.12%,3.42%,,4.04%,1.86%,,43.6%
2026-09-04 07:00:00,0.120 Mpa,0.590 Mpa,0.327 Mpa,,,0.299 Mpa,0.239 Mpa,,0.206 Mpa,5.13%,20.3%,7.57%,,,9.18%,1.78%,,2.57%
2026-09-04 09:00:00,0.191 Mpa,0.683 Mpa,0.231 Mpa,,,0.263 Mpa,0.244 Mpa,,0.227 Mpa,7.21%,20.2%,5.30%,,,5.54%,2.05%,,2.74%
2026-09-04 11:00:00,0.194 Mpa,1.01 Mpa,0.440 Mpa,1.12 Mpa,0 Mpa,0.284 Mpa,0.225 Mpa,,0.183 Mpa,6.76%,29.9%,11.2%,29.9%,0%,6.88%,1.64%,,1.40%
2026-09-04 13:00:00,0.168 Mpa,0.778 Mpa,0.266 Mpa,0.197 Mpa,0 Mpa,0.192 Mpa,0.260 Mpa,,0.223 Mpa,7.09%,23.9%,5.79%,3.75%,0%,1.80%,3.05%,,3.03%
2026-09-04 15:00:00,0.0172 Mpa,0.349 Mpa,0.263 Mpa,0.191 Mpa,0.0000789 Mpa,0.199 Mpa,0.264 Mpa,,0.286 Mpa,5.32%,10.5%,5.84%,3.63%,0.776%,3.10%,3.00%,,10.5%
2026-09-04 17:00:00,0.489 Mpa,0.395 Mpa,0.146 Mpa,0.236 Mpa,,0.172 Mpa,0.228 Mpa,,0.393 Mpa,15.6%,12.2%,2.66%,10.7%,,1.64%,1.89%,,12.0%
2026-09-04 19:00:00,0.0720 Mpa,0.118 Mpa,0.174 Mpa,0.140 Mpa,,0.145 Mpa,0.235 Mpa,,0.744 Mpa,4.87%,4.03%,4.04%,12.0%,,0.295%,1.40%,,16.9%
2026-09-04 21:00:00,0.0470 Mpa,0.118 Mpa,0.0721 Mpa,0.763 Mpa,,0.294 Mpa,0.278 Mpa,,0.798 Mpa,1.40%,3.85%,0.631%,19.3%,,4.07%,2.76%,,20.1%
2026-09-04 23:00:00,0.0479 Mpa,0.205 Mpa,0.261 Mpa,0.866 Mpa,,0.239 Mpa,0.398 Mpa,,0.521 Mpa,2.87%,5.26%,5.54%,22.5%,,2.57%,6.45%,,11.2%
2026-09-05 01:00:00,0.0564 Mpa,0.119 Mpa,0.0596 Mpa,0.278 Mpa,,0.240 Mpa,0.223 Mpa,,0.478 Mpa,10.8%,2.39%,0.656%,6.00%,,2.50%,1.71%,,10.4%
2026-09-05 03:00:00,0.285 Mpa,0.586 Mpa,0.116 Mpa,0.248 Mpa,,0.258 Mpa,0.246 Mpa,,0.595 Mpa,8.52%,16.2%,1.76%,4.90%,,2.92%,2.04%,,13.1%
2026-09-05 05:00:00,0.127 Mpa,0.0923 Mpa,0.438 Mpa,0.265 Mpa,,0.176 Mpa,0.284 Mpa,,0.261 Mpa,7.19%,2.08%,11.2%,6.11%,,1.12%,3.23%,,3.97%
2026-09-05 07:00:00,0.0912 Mpa,0.0514 Mpa,0.472 Mpa,0.616 Mpa,,0.228 Mpa,0.221 Mpa,,0.178 Mpa,5.50%,0.00288%,11.2%,15.2%,,2.33%,1.22%,,8.52%
2026-09-05 09:00:00,0.0460 Mpa,0.254 Mpa,0.919 Mpa,0.885 Mpa,,0.188 Mpa,0.200 Mpa,,0.775 Mpa,4.42%,6.20%,23.8%,22.2%,,1.15%,0.991%,,17.2%
2026-09-05 11:00:00,0.121 Mpa,0.107 Mpa,0.371 Mpa,0.908 Mpa,,0.203 Mpa,0.265 Mpa,,0.326 Mpa,7.00%,2.01%,9.18%,22.9%,,1.68%,2.91%,,10.4%
2026-09-05 13:00:00,0.181 Mpa,0.555 Mpa,1.41 Mpa,0.474 Mpa,,0.127 Mpa,0.221 Mpa,,0.372 Mpa,8.08%,15.8%,37.2%,11.9%,,0.694%,2.04%,,9.38%
2026-09-05 15:00:00,0.0166 Mpa,0.448 Mpa,0.121 Mpa,0.422 Mpa,0.000649 Mpa,,0.421 Mpa,,0.279 Mpa,1.13%,13.1%,1.40%,9.98%,0%,,7.97%,,1.68%
2026-09-05 17:00:00,0.231 Mpa,0.274 Mpa,0.362 Mpa,0.387 Mpa,0.000238 Mpa,,0.255 Mpa,,0.376 Mpa,8.05%,20.2%,8.59%,8.86%,0%,,2.56%,,4.66%
2026-09-05 19:00:00,0.0721 Mpa,0.544 Mpa,0.309 Mpa,0.245 Mpa,,0.270 Mpa,0.222 Mpa,,0.333 Mpa,5.37%,15.5%,7.00%,4.76%,,5.31%,1.37%,,2.59%
2026-09-05 21:00:00,0.152 Mpa,0.654 Mpa,0.356 Mpa,0.472 Mpa,0.000253 Mpa,0.432 Mpa,0.202 Mpa,,0.287 Mpa,6.93%,18.9%,8.20%,11.0%,0%,10.1%,1.77%,,1.89%
2026-09-05 23:00:00,0.0928 Mpa,0.423 Mpa,0.187 Mpa,0.391 Mpa,0.00139 Mpa,0.440 Mpa,0.289 Mpa,,0.433 Mpa,4.67%,11.3%,3.72%,8.85%,0%,9.12%,2.81%,,5.57%
2026-09-06 01:00:00,0.172 Mpa,0.766 Mpa,0.820 Mpa,0.0978 Mpa,0.0182 Mpa,0.508 Mpa,0.401 Mpa,,0.607 Mpa,7.09%,21.6%,21.3%,1.36%,1.32%,17.8%,8.13%,,10.4%
2026-09-06 03:00:00,0.132 Mpa,0.852 Mpa,0.269 Mpa,0.191 Mpa,0.000660 Mpa,0.270 Mpa,0.329 Mpa,,0.410 Mpa,6.33%,24.2%,6.03%,3.28%,0.646%,4.10%,4.34%,,5.39%
2026-09-06 05:00:00,0.104 Mpa,0.227 Mpa,0.194 Mpa,0.105 Mpa,,0.260 Mpa,0.334 Mpa,,0.470 Mpa,6.33%,5.59%,3.80%,1.78%,,3.59%,4.55%,,6.99%
2026-09-06 07:00:00,0.0632 Mpa,0.232 Mpa,0.786 Mpa,0.178 Mpa,,0.383 Mpa,0.226 Mpa,,0.276 Mpa,4.51%,5.57%,20.3%,3.28%,,6.61%,1.54%,,4.32%
