"Time","P_BW - I45","P_BW - I49","P_BW - I50","P_BW - I52","P_BW - I53","P_BW - I54","P_BW - I55","P_BW - I56","P_BW - I57","P_BW - I58","%BW - I45","%BW - I49","%BW - I50","%BW - I52","%BW - I53","%BW - I54","%BW - I55","%BW - I56","%BW - I57","%BW - I58"
2026-07-18 07:00:00,0.0965 Mpa,0.186 Mpa,0.177 Mpa,0.169 Mpa,0.232 Mpa,0.0982 Mpa,,0.257 Mpa,0.0845 Mpa,0.103 Mpa,3.19%,6.38%,5.60%,5.20%,8.28%,2.76%,,6.82%,2.46%,2.88%
2026-07-18 09:00:00,0.118 Mpa,0.214 Mpa,0.0891 Mpa,0.111 Mpa,0.294 Mpa,0.0754 Mpa,,0.121 Mpa,0.0824 Mpa,0.0753 Mpa,4.47%,7.09%,2.61%,3.59%,10.4%,2.15%,,2.93%,2.57%,2.12%
2026-07-18 11:00:00,0.152 Mpa,0.0588 Mpa,0.123 Mpa,0.123 Mpa,0.165 Mpa,0.133 Mpa,0.138 Mpa,0.111 Mpa,0.0794 Mpa,0.102 Mpa,5.25%,2.02%,4.09%,3.74%,5.50%,3.95%,5.32%,2.65%,2.50%,2.97%
2026-07-18 13:00:00,0.131 Mpa,0.0846 Mpa,0.0575 Mpa,0.0636 Mpa,0.0924 Mpa,0.151 Mpa,,0.111 Mpa,0.107 Mpa,0.0274 Mpa,4.65%,2.80%,1.88%,2.06%,3.40%,3.89%,,2.80%,3.24%,0.855%
2026-07-18 15:00:00,0.121 Mpa,0.196 Mpa,0.0375 Mpa,0.117 Mpa,0.0583 Mpa,0.157 Mpa,,0.199 Mpa,0.0959 Mpa,0.0544 Mpa,4.55%,6.57%,1.29%,3.71%,2.13%,4.14%,,5.63%,2.88%,1.56%
2026-07-18 17:00:00,0.140 Mpa,0.114 Mpa,0.0743 Mpa,0.113 Mpa,0.132 Mpa,0.119 Mpa,,0.103 Mpa,0.131 Mpa,0.0947 Mpa,4.36%,3.65%,2.42%,3.32%,4.75%,3.28%,,2.57%,3.92%,2.69%
2026-07-18 19:00:00,0.158 Mpa,0.0564 Mpa,0.0880 Mpa,0.0639 Mpa,0.117 Mpa,0.367 Mpa,,0.0393 Mpa,0.163 Mpa,0.0896 Mpa,4.47%,1.76%,2.76%,1.76%,4.43%,10.9%,,0.431%,5.15%,2.45%
2026-07-18 21:00:00,0.0405 Mpa,0.0297 Mpa,0.112 Mpa,0.0692 Mpa,0.0943 Mpa,0.163 Mpa,,0.140 Mpa,0.0923 Mpa,0.0585 Mpa,1.24%,0.938%,3.45%,2.02%,3.54%,4.53%,,3.57%,2.76%,1.56%
2026-07-18 23:00:00,0.0925 Mpa,0.139 Mpa,0.227 Mpa,0.124 Mpa,0.103 Mpa,0.0861 Mpa,,0.173 Mpa,0.195 Mpa,0.116 Mpa,2.68%,4.15%,7.07%,3.52%,3.97%,2.48%,,4.67%,6.10%,3.22%
2026-07-19 01:00:00,0.0874 Mpa,0.0922 Mpa,,0.0302 Mpa,0.0842 Mpa,0.0600 Mpa,0.0316 Mpa,0.100 Mpa,0.109 Mpa,0.0910 Mpa,2.64%,2.92%,,0.774%,3.14%,1.67%,0.859%,2.51%,3.20%,2.53%
2026-07-19 03:00:00,0.0941 Mpa,0.164 Mpa,,0.104 Mpa,0.0624 Mpa,0.0951 Mpa,0.0652 Mpa,0.111 Mpa,0.116 Mpa,0.0957 Mpa,2.95%,5.17%,,3.01%,2.31%,1.98%,1.63%,2.61%,3.47%,2.64%
2026-07-19 05:00:00,0.0906 Mpa,0.121 Mpa,0.0745 Mpa,0.0964 Mpa,0.0856 Mpa,0.155 Mpa,0.112 Mpa,0.0943 Mpa,0.118 Mpa,0.123 Mpa,2.74%,3.85%,2.15%,2.77%,2.84%,4.05%,3.04%,2.16%,3.52%,3.35%
2026-07-19 07:00:00,0.119 Mpa,0.119 Mpa,0.501 Mpa,0.0264 Mpa,0.0499 Mpa,0.0715 Mpa,0.0956 Mpa,0.0592 Mpa,0.124 Mpa,0.141 Mpa,3.54%,3.91%,15.2%,0.687%,1.83%,1.97%,2.60%,1.20%,3.97%,4.01%
2026-07-19 09:00:00,0.0894 Mpa,0.0578 Mpa,0.616 Mpa,0.0292 Mpa,0.0723 Mpa,0.107 Mpa,0.140 Mpa,0.219 Mpa,0.0803 Mpa,0.130 Mpa,2.59%,2.34%,18.9%,0.782%,2.61%,3.59%,3.96%,6.09%,2.20%,3.60%
2026-07-19 11:00:00,0.143 Mpa,0.0817 Mpa,0.363 Mpa,0.0339 Mpa,0.0701 Mpa,0.118 Mpa,0.197 Mpa,0.143 Mpa,0.0783 Mpa,0.210 Mpa,4.18%,2.65%,11.1%,1.01%,2.52%,3.25%,5.26%,3.83%,2.30%,5.81%
2026-07-19 13:00:00,0.137 Mpa,0.0557 Mpa,0.106 Mpa,0.0942 Mpa,0.0615 Mpa,0.0831 Mpa,0.141 Mpa,0.182 Mpa,0.107 Mpa,0.154 Mpa,4.04%,1.68%,3.17%,2.77%,2.35%,2.57%,3.99%,5.48%,3.67%,4.44%
2026-07-19 15:00:00,0.0999 Mpa,0.0182 Mpa,0.0521 Mpa,0.0630 Mpa,0.0708 Mpa,0.0872 Mpa,0.101 Mpa,0.133 Mpa,0.233 Mpa,0.0464 Mpa,2.98%,0.555%,1.87%,1.85%,2.41%,2.76%,2.76%,3.95%,7.43%,1.41%
2026-07-19 17:00:00,0.332 Mpa,0.0718 Mpa,0.498 Mpa,0.0989 Mpa,0.141 Mpa,0.0735 Mpa,0.126 Mpa,0.112 Mpa,0.178 Mpa,0.0733 Mpa,9.64%,2.36%,16.0%,2.83%,4.65%,2.22%,3.61%,2.97%,5.72%,2.07%
2026-07-19 19:00:00,0.335 Mpa,0.134 Mpa,0.157 Mpa,0.0908 Mpa,0.110 Mpa,0.108 Mpa,0.0528 Mpa,0.132 Mpa,0.248 Mpa,0.114 Mpa,11.1%,4.38%,5.15%,2.65%,3.68%,3.35%,1.57%,3.50%,7.87%,3.21%
2026-07-19 21:00:00,0.0505 Mpa,0.155 Mpa,0.110 Mpa,0.0712 Mpa,0.147 Mpa,0.137 Mpa,0.215 Mpa,0.117 Mpa,0.167 Mpa,0.0882 Mpa,1.32%,5.11%,3.58%,2.05%,4.89%,4.05%,5.89%,3.11%,5.28%,2.48%
2026-07-19 23:00:00,0.186 Mpa,0.0821 Mpa,0.0729 Mpa,0.0775 Mpa,0.133 Mpa,0.125 Mpa,0.0956 Mpa,0.0706 Mpa,0.152 Mpa,0.105 Mpa,5.20%,2.64%,2.34%,2.33%,5.12%,3.65%,2.86%,1.73%,5.08%,2.91%
2026-07-20 01:00:00,0.0397 Mpa,0.128 Mpa,0.159 Mpa,0.0602 Mpa,0.141 Mpa,0.171 Mpa,0.0816 Mpa,0.134 Mpa,0.205 Mpa,0.106 Mpa,1.01%,3.83%,4.92%,1.72%,5.44%,5.36%,2.40%,3.55%,6.52%,2.92%
2026-07-20 03:00:00,0.173 Mpa,0.0672 Mpa,0.0546 Mpa,0.0525 Mpa,0.0831 Mpa,0.129 Mpa,0.0281 Mpa,0.260 Mpa,0.256 Mpa,0.0605 Mpa,5.01%,1.96%,1.68%,1.48%,3.09%,3.83%,0.823%,7.03%,8.18%,1.78%
2026-07-20 05:00:00,0.111 Mpa,0.266 Mpa,0.118 Mpa,0.112 Mpa,0.0688 Mpa,0.120 Mpa,0.0721 Mpa,,0.117 Mpa,0.128 Mpa,3.26%,8.10%,3.77%,3.12%,2.45%,3.60%,2.08%,,3.51%,3.73%
2026-07-20 07:00:00,0.113 Mpa,0.157 Mpa,0.208 Mpa,0.0722 Mpa,0.0546 Mpa,0.170 Mpa,0.0634 Mpa,,0.158 Mpa,0.0792 Mpa,3.33%,5.21%,6.48%,2.09%,2.11%,5.00%,1.83%,,4.70%,2.34%
2026-07-20 09:00:00,0.124 Mpa,0.109 Mpa,0.0928 Mpa,0.0738 Mpa,0.0591 Mpa,0.202 Mpa,0.0795 Mpa,0.193 Mpa,0.0874 Mpa,0.0737 Mpa,3.74%,4.04%,2.97%,2.16%,1.97%,5.70%,2.22%,4.42%,2.78%,2.25%
2026-07-20 11:00:00,0.116 Mpa,0.0741 Mpa,0.109 Mpa,0.201 Mpa,0.153 Mpa,0.283 Mpa,0.110 Mpa,0.190 Mpa,0.191 Mpa,0.170 Mpa,3.49%,2.58%,3.54%,5.77%,4.95%,7.58%,3.24%,4.95%,6.34%,4.88%
2026-07-20 13:00:00,0.382 Mpa,0.0213 Mpa,0.121 Mpa,0 Mpa,0.0485 Mpa,0.180 Mpa,0.0845 Mpa,0.0726 Mpa,0.135 Mpa,0.111 Mpa,11.3%,0.609%,4.56%,0%,1.53%,4.53%,2.49%,1.64%,4.21%,3.44%
2026-07-20 15:00:00,0.137 Mpa,0.102 Mpa,0.260 Mpa,0.0155 Mpa,0.171 Mpa,0.0744 Mpa,0.116 Mpa,0.130 Mpa,0.120 Mpa,0.102 Mpa,4.07%,3.12%,8.21%,0.487%,5.80%,2.13%,3.40%,3.71%,3.59%,2.98%
2026-07-20 17:00:00,,0.110 Mpa,,0.00441 Mpa,1.35 Mpa,0.313 Mpa,0.000183 Mpa,0.0998 Mpa,0.163 Mpa,0.0903 Mpa,,3.30%,,0.115%,41.2%,8.78%,0.0403%,2.32%,5.15%,2.51%
2026-07-20 19:00:00,0.140 Mpa,0.0768 Mpa,0.500 Mpa,0.0594 Mpa,0.223 Mpa,0.169 Mpa,0.0240 Mpa,0.0458 Mpa,0.210 Mpa,0.0666 Mpa,3.76%,2.31%,13.7%,1.75%,6.84%,4.33%,0.697%,0.693%,6.45%,1.85%
2026-07-20 21:00:00,0.151 Mpa,0.0476 Mpa,0.0314 Mpa,0.118 Mpa,0.0952 Mpa,0.162 Mpa,0.444 Mpa,0.154 Mpa,0.0835 Mpa,0.118 Mpa,4.30%,1.43%,0.856%,3.47%,3.05%,3.76%,11.8%,3.98%,2.60%,3.43%
2026-07-20 23:00:00,0.159 Mpa,0.0250 Mpa,0.0651 Mpa,0.0170 Mpa,0.0613 Mpa,0.315 Mpa,0.212 Mpa,0.145 Mpa,0.0531 Mpa,0.0900 Mpa,4.62%,0.707%,1.97%,0.479%,2.22%,8.87%,5.85%,3.99%,1.67%,2.42%
2026-07-21 01:00:00,0.152 Mpa,0.142 Mpa,0.0703 Mpa,0.0833 Mpa,0.124 Mpa,0.104 Mpa,0.0720 Mpa,0.0922 Mpa,0.107 Mpa,0.0703 Mpa,4.27%,4.25%,2.38%,2.54%,4.69%,3.04%,2.17%,2.45%,2.95%,1.93%
2026-07-21 03:00:00,0.184 Mpa,0.0497 Mpa,0.0584 Mpa,0.0791 Mpa,0.254 Mpa,0.110 Mpa,0.105 Mpa,0.146 Mpa,0.106 Mpa,0.0853 Mpa,5.34%,1.36%,1.78%,2.41%,9.43%,3.27%,2.87%,4.09%,3.21%,2.27%
2026-07-21 05:00:00,0.0539 Mpa,0.0467 Mpa,0.0772 Mpa,0.0699 Mpa,0.0540 Mpa,0.0482 Mpa,0.0415 Mpa,0.126 Mpa,0.129 Mpa,0.138 Mpa,1.68%,1.39%,2.40%,2.24%,1.76%,1.48%,1.08%,3.27%,3.97%,4.00%
2026-07-21 07:00:00,0.0549 Mpa,0.0367 Mpa,0.0940 Mpa,0.0160 Mpa,0.0198 Mpa,0.0634 Mpa,0.0528 Mpa,0.0745 Mpa,0.108 Mpa,0.0795 Mpa,2.55%,1.12%,2.98%,0.555%,0.653%,2.04%,1.58%,1.48%,3.22%,2.26%
2026-07-21 09:00:00,0.315 Mpa,0.0842 Mpa,0.0783 Mpa,0.0762 Mpa,0.192 Mpa,0.0798 Mpa,0.199 Mpa,0.0590 Mpa,0.0957 Mpa,0.0646 Mpa,9.99%,2.61%,2.56%,2.27%,6.82%,2.76%,5.75%,1.38%,2.94%,1.80%
2026-07-21 11:00:00,0.123 Mpa,0.0901 Mpa,0.0686 Mpa,0.0635 Mpa,0.000162 Mpa,0.0739 Mpa,0.277 Mpa,0.0897 Mpa,0.0967 Mpa,0.209 Mpa,4.02%,2.82%,2.07%,2.22%,0.00270%,2.16%,8.04%,1.88%,2.94%,5.86%
2026-07-21 13:00:00,0.105 Mpa,0.119 Mpa,0.0236 Mpa,0.0658 Mpa,0.112 Mpa,0.124 Mpa,0.220 Mpa,0.0763 Mpa,0.134 Mpa,0.0594 Mpa,3.17%,3.76%,0.885%,2.28%,3.47%,3.39%,6.17%,1.56%,4.28%,1.53%
2026-07-21 15:00:00,0.0857 Mpa,0.0915 Mpa,0.0639 Mpa,0.0496 Mpa,0.0824 Mpa,0.0968 Mpa,0.0539 Mpa,0.108 Mpa,0.102 Mpa,0.0617 Mpa,2.70%,2.86%,2.07%,1.93%,3.07%,2.88%,1.47%,2.75%,3.20%,1.63%
2026-07-21 17:00:00,0.0743 Mpa,0.153 Mpa,0.0686 Mpa,0.0709 Mpa,0.106 Mpa,0.117 Mpa,0.166 Mpa,0.118 Mpa,0.104 Mpa,0.0868 Mpa,2.33%,4.89%,1.98%,2.22%,3.42%,3.33%,4.63%,2.79%,3.18%,2.51%
2026-07-21 19:00:00,0.0762 Mpa,0.304 Mpa,0.113 Mpa,0.0600 Mpa,0.144 Mpa,0.137 Mpa,0.159 Mpa,0.0856 Mpa,0.0784 Mpa,0.114 Mpa,2.15%,9.82%,3.33%,1.80%,4.44%,3.66%,4.69%,2.11%,2.32%,3.12%
2026-07-21 21:00:00,0.105 Mpa,0.294 Mpa,0.104 Mpa,0.000438 Mpa,0.0430 Mpa,0.0773 Mpa,0.122 Mpa,0.0535 Mpa,0.0492 Mpa,0.0827 Mpa,2.94%,9.90%,3.27%,0%,1.59%,1.78%,3.71%,0.958%,1.68%,2.27%
2026-07-21 23:00:00,0.0175 Mpa,0.319 Mpa,0.464 Mpa,,0.0270 Mpa,0.0913 Mpa,0.169 Mpa,0.165 Mpa,0.0724 Mpa,0.149 Mpa,0.490%,10.6%,14.1%,,0.886%,2.27%,4.48%,4.31%,2.38%,4.11%
2026-07-22 01:00:00,0.0756 Mpa,0.169 Mpa,0.0644 Mpa,0.0282 Mpa,0.0310 Mpa,0.0946 Mpa,0.126 Mpa,0.0659 Mpa,0.0876 Mpa,0.104 Mpa,2.08%,5.47%,2.37%,1.01%,1.11%,2.64%,3.53%,1.01%,3.74%,2.98%
2026-07-22 03:00:00,0.102 Mpa,0.180 Mpa,0.0529 Mpa,0.128 Mpa,0.0738 Mpa,0.149 Mpa,0.122 Mpa,0.0529 Mpa,0.101 Mpa,0.0861 Mpa,3.03%,6.26%,1.80%,4.11%,2.65%,4.22%,3.62%,0.710%,2.98%,2.59%
2026-07-22 05:00:00,0.0206 Mpa,0.263 Mpa,0.0932 Mpa,0.0592 Mpa,0.0530 Mpa,0.132 Mpa,0.107 Mpa,0.0783 Mpa,0.0740 Mpa,0.245 Mpa,0.594%,8.28%,2.73%,2.53%,1.80%,3.82%,3.21%,1.81%,2.25%,6.94%
2026-07-22 07:00:00,0.0919 Mpa,0.0358 Mpa,0.114 Mpa,0.0659 Mpa,0.0697 Mpa,0.121 Mpa,0.140 Mpa,0.0834 Mpa,0.105 Mpa,0.267 Mpa,2.93%,1.07%,3.79%,3.58%,2.46%,3.68%,3.97%,1.78%,3.30%,8.07%
2026-07-22 09:00:00,0.127 Mpa,0.159 Mpa,0.105 Mpa,0.0556 Mpa,0.104 Mpa,0.0428 Mpa,0.0892 Mpa,0.0655 Mpa,0.158 Mpa,0.162 Mpa,3.62%,5.03%,3.39%,2.27%,3.78%,1.31%,2.37%,1.18%,4.98%,4.85%
2026-07-22 11:00:00,0.198 Mpa,0.155 Mpa,0.127 Mpa,0.0719 Mpa,0.112 Mpa,0.125 Mpa,0.249 Mpa,0.0874 Mpa,0.102 Mpa,0.102 Mpa,6.64%,4.78%,4.25%,2.61%,4.02%,3.61%,6.73%,2.11%,3.14%,3.12%
2026-07-22 13:00:00,0.215 Mpa,0.0740 Mpa,0.0934 Mpa,0.0510 Mpa,0.168 Mpa,0.492 Mpa,0.148 Mpa,0.118 Mpa,0.0624 Mpa,,6.57%,2.24%,2.90%,1.88%,6.11%,13.9%,4.41%,2.92%,1.96%,
2026-07-22 15:00:00,0.227 Mpa,0.0269 Mpa,0.177 Mpa,0.0572 Mpa,0.117 Mpa,0.446 Mpa,0.0554 Mpa,0.0929 Mpa,0.126 Mpa,0.0563 Mpa,7.13%,0.767%,5.58%,1.95%,4.15%,12.9%,1.50%,2.33%,4.23%,2.10%
2026-07-22 17:00:00,0.118 Mpa,0.272 Mpa,0.108 Mpa,0.133 Mpa,0.160 Mpa,0.0773 Mpa,0.0767 Mpa,0.123 Mpa,0.135 Mpa,0.241 Mpa,3.54%,8.42%,3.42%,4.19%,5.65%,2.23%,2.09%,3.06%,4.34%,6.76%
2026-07-22 19:00:00,0.0925 Mpa,0.243 Mpa,0.137 Mpa,0.0684 Mpa,0.117 Mpa,0.0839 Mpa,0.206 Mpa,0.0669 Mpa,0.0775 Mpa,0.132 Mpa,2.88%,8.20%,4.55%,1.96%,3.96%,2.35%,6.02%,1.45%,2.55%,3.63%
2026-07-22 21:00:00,0.101 Mpa,0.353 Mpa,0.0885 Mpa,0.0643 Mpa,0.0517 Mpa,0.143 Mpa,0.0763 Mpa,0.0663 Mpa,0.0687 Mpa,0.151 Mpa,2.99%,11.6%,2.89%,1.99%,1.75%,4.04%,2.17%,1.58%,2.25%,4.34%
2026-07-22 23:00:00,0.285 Mpa,0.222 Mpa,0.258 Mpa,0.114 Mpa,0.0727 Mpa,0.107 Mpa,0.179 Mpa,0.157 Mpa,0.170 Mpa,0.118 Mpa,8.27%,7.16%,8.25%,3.35%,2.66%,3.37%,5.13%,4.26%,6.12%,3.28%
2026-07-23 01:00:00,0.157 Mpa,0.198 Mpa,0.178 Mpa,0.0652 Mpa,0.0344 Mpa,0.124 Mpa,0.133 Mpa,0.0721 Mpa,0.0762 Mpa,0.0425 Mpa,4.61%,6.37%,5.60%,2.54%,1.20%,3.74%,3.91%,1.78%,2.45%,1.19%
2026-07-23 03:00:00,0.101 Mpa,0.0550 Mpa,0.0663 Mpa,0.133 Mpa,0.0856 Mpa,0.229 Mpa,0.160 Mpa,0.0813 Mpa,0.0544 Mpa,0.0455 Mpa,3.08%,1.74%,2.02%,3.91%,3.16%,6.19%,4.71%,2.27%,1.66%,1.33%
2026-07-23 05:00:00,0.0685 Mpa,0.123 Mpa,0.0791 Mpa,0.0595 Mpa,0.0780 Mpa,0.223 Mpa,0.111 Mpa,0.0952 Mpa,0.0658 Mpa,0.0574 Mpa,2.26%,3.77%,2.54%,1.93%,2.72%,6.77%,3.27%,2.52%,2.30%,1.67%
2026-07-23 07:00:00,0.169 Mpa,0.0494 Mpa,0.0383 Mpa,0.0710 Mpa,0.0717 Mpa,0.162 Mpa,0.137 Mpa,0.0625 Mpa,0.0790 Mpa,0.0886 Mpa,5.17%,1.76%,1.10%,2.31%,2.67%,4.77%,4.04%,1.18%,2.26%,2.35%
2026-07-23 09:00:00,0.0819 Mpa,0.0416 Mpa,0.0354 Mpa,0.168 Mpa,0.247 Mpa,0.0897 Mpa,0.273 Mpa,0.0815 Mpa,0.0328 Mpa,0.0591 Mpa,2.77%,1.29%,1.14%,5.01%,9.53%,2.47%,8.34%,1.76%,0.924%,1.57%
2026-07-23 11:00:00,0.0959 Mpa,0.0467 Mpa,0.0426 Mpa,0.139 Mpa,0.180 Mpa,0.158 Mpa,0.146 Mpa,0.0914 Mpa,0.0599 Mpa,0.138 Mpa,3.14%,1.39%,1.34%,4.24%,6.80%,4.62%,4.38%,2.05%,1.74%,3.92%
2026-07-23 13:00:00,0.135 Mpa,0.103 Mpa,0.0489 Mpa,0.0713 Mpa,0.0712 Mpa,0.0683 Mpa,0.301 Mpa,0.0721 Mpa,0.0902 Mpa,0.0767 Mpa,4.67%,3.25%,1.82%,3.69%,2.54%,1.93%,8.87%,1.63%,2.63%,2.02%
2026-07-23 15:00:00,0.276 Mpa,0.0842 Mpa,0.247 Mpa,0.107 Mpa,0.149 Mpa,0.0824 Mpa,0.341 Mpa,0.155 Mpa,0.0762 Mpa,0.0880 Mpa,8.17%,2.67%,7.87%,3.03%,5.37%,2.38%,10.5%,3.82%,2.28%,2.55%
2026-07-23 17:00:00,0.0381 Mpa,0.0850 Mpa,0.0525 Mpa,,0.0401 Mpa,0.0929 Mpa,0.112 Mpa,0.138 Mpa,0.0705 Mpa,0.137 Mpa,1.15%,2.67%,1.75%,,1.34%,2.77%,3.52%,3.39%,2.05%,3.93%
2026-07-23 19:00:00,0.0431 Mpa,0.0574 Mpa,0.0151 Mpa,0.0953 Mpa,0.0567 Mpa,0.0160 Mpa,0.214 Mpa,0.0905 Mpa,0.124 Mpa,0.134 Mpa,0.602%,1.73%,0.465%,3.40%,2.18%,0.488%,6.21%,1.91%,3.83%,3.91%
2026-07-23 21:00:00,0.00915 Mpa,0.0442 Mpa,0 Mpa,0.0429 Mpa,0.0888 Mpa,0.0311 Mpa,0.527 Mpa,0.126 Mpa,0.0780 Mpa,0.129 Mpa,0%,1.29%,0%,1.67%,3.29%,0.811%,16.1%,3.20%,2.30%,3.88%
2026-07-23 23:00:00,0.0654 Mpa,0.0495 Mpa,0.000776 Mpa,0.220 Mpa,0.0530 Mpa,0.0558 Mpa,0.0735 Mpa,0.0597 Mpa,0.0745 Mpa,0.0727 Mpa,1.48%,1.46%,0%,6.74%,1.90%,1.69%,2.10%,1.29%,2.30%,2.12%
2026-07-24 01:00:00,0.152 Mpa,0.0836 Mpa,0.0575 Mpa,0.0616 Mpa,0.134 Mpa,0.253 Mpa,0.161 Mpa,0.0927 Mpa,0.0716 Mpa,0.0883 Mpa,4.45%,2.60%,1.85%,2.01%,5.19%,7.17%,4.45%,2.11%,2.10%,2.57%
2026-07-24 03:00:00,0.0796 Mpa,0.622 Mpa,0.0969 Mpa,0.0641 Mpa,0.215 Mpa,0.123 Mpa,0.0846 Mpa,0.0835 Mpa,0.0903 Mpa,0.0940 Mpa,2.53%,18.1%,2.99%,2.04%,8.48%,3.67%,2.34%,1.86%,3.03%,2.54%
2026-07-24 05:00:00,0.0662 Mpa,0.0971 Mpa,0.0520 Mpa,0.00624 Mpa,0.143 Mpa,0.143 Mpa,0.0753 Mpa,0.107 Mpa,0.0973 Mpa,0.105 Mpa,1.80%,3.17%,1.65%,0.358%,5.53%,4.23%,2.01%,2.56%,3.00%,2.97%
2026-07-24 07:00:00,0.113 Mpa,0.0483 Mpa,0.0219 Mpa,0.0191 Mpa,0.151 Mpa,0.122 Mpa,0.0946 Mpa,0.224 Mpa,0.0540 Mpa,0.0800 Mpa,4.00%,1.69%,0.773%,0.833%,6.00%,3.48%,2.75%,6.05%,1.62%,2.05%
2026-07-24 09:00:00,0.145 Mpa,0.0891 Mpa,0.0579 Mpa,0.127 Mpa,0.149 Mpa,0.0984 Mpa,0.0711 Mpa,0.202 Mpa,0.0786 Mpa,0.0543 Mpa,4.75%,2.93%,1.85%,3.76%,5.79%,2.98%,1.99%,5.36%,2.49%,1.46%
2026-07-24 11:00:00,0.114 Mpa,0.143 Mpa,0.0758 Mpa,0.0794 Mpa,0.134 Mpa,0.224 Mpa,0.114 Mpa,0.117 Mpa,0.0958 Mpa,0.0470 Mpa,4.09%,4.59%,2.89%,2.42%,4.96%,6.68%,4.10%,2.98%,2.92%,1.35%
2026-07-24 13:00:00,0.0842 Mpa,0.0842 Mpa,0.0676 Mpa,0.109 Mpa,0.225 Mpa,0.244 Mpa,0.0998 Mpa,0.240 Mpa,0.0515 Mpa,0.140 Mpa,2.36%,2.77%,5.61%,3.40%,8.35%,7.05%,3.40%,6.48%,1.46%,3.74%
2026-07-24 15:00:00,0.138 Mpa,0.0793 Mpa,0.140 Mpa,0.112 Mpa,0.0373 Mpa,0.0940 Mpa,0.441 Mpa,0.111 Mpa,0.0814 Mpa,,3.90%,2.75%,4.34%,3.32%,1.43%,2.54%,12.9%,2.57%,2.44%,
2026-07-24 17:00:00,0.160 Mpa,0.140 Mpa,0.0129 Mpa,0.210 Mpa,0.143 Mpa,0.0865 Mpa,0.188 Mpa,0.147 Mpa,0.0635 Mpa,,4.79%,4.92%,0.331%,6.61%,5.13%,2.42%,5.82%,3.78%,1.89%,
2026-07-24 19:00:00,0.201 Mpa,0.0554 Mpa,0.0292 Mpa,0.138 Mpa,0.159 Mpa,0.0565 Mpa,0.290 Mpa,0.0921 Mpa,,,6.17%,1.72%,0.874%,4.44%,4.86%,1.50%,9.47%,2.16%,,
2026-07-24 21:00:00,0.108 Mpa,0.0353 Mpa,0.0962 Mpa,0.149 Mpa,0.177 Mpa,0.275 Mpa,0.0889 Mpa,0.126 Mpa,,,3.95%,1.09%,3.29%,4.47%,5.24%,8.40%,2.98%,3.25%,,
2026-07-24 23:00:00,0.128 Mpa,0.131 Mpa,0.0411 Mpa,0.0105 Mpa,0.0562 Mpa,0.131 Mpa,0.168 Mpa,0.0838 Mpa,0 Mpa,,4.17%,3.93%,1.22%,0.292%,1.68%,4.09%,5.45%,2.22%,0%,
2026-07-25 01:00:00,0.0789 Mpa,0.116 Mpa,0.0543 Mpa,0.000253 Mpa,0.323 Mpa,0.0950 Mpa,0.117 Mpa,0.109 Mpa,0.0784 Mpa,0.114 Mpa,2.69%,3.49%,1.65%,0%,9.26%,2.67%,3.82%,2.83%,2.15%,3.03%
2026-07-25 03:00:00,0.0578 Mpa,0.0853 Mpa,0.120 Mpa,,0.101 Mpa,0.120 Mpa,0.0637 Mpa,0.121 Mpa,0.0651 Mpa,0.0621 Mpa,2.08%,2.55%,3.47%,,3.61%,4.16%,1.75%,3.13%,1.91%,1.76%
2026-07-25 05:00:00,0.0285 Mpa,0.171 Mpa,0.0496 Mpa,,0.0651 Mpa,0.104 Mpa,0.142 Mpa,0.133 Mpa,0.0914 Mpa,0.156 Mpa,1.02%,5.28%,1.36%,,2.33%,3.36%,4.28%,3.66%,2.63%,4.32%
2026-07-25 07:00:00,0.104 Mpa,0.170 Mpa,0.116 Mpa,,0.0691 Mpa,0.0599 Mpa,0.168 Mpa,0.0583 Mpa,0.0901 Mpa,0.0750 Mpa,2.95%,5.25%,3.46%,,2.55%,1.75%,4.77%,1.26%,2.74%,2.01%
2026-07-25 09:00:00,0.152 Mpa,0.0298 Mpa,0.00724 Mpa,0.422 Mpa,0.0499 Mpa,0.0936 Mpa,0.126 Mpa,0.106 Mpa,0.0731 Mpa,0.125 Mpa,5.12%,0.924%,0.0126%,12.3%,2.30%,2.83%,3.65%,2.54%,2.12%,3.43%
2026-07-25 11:00:00,0.208 Mpa,0.0441 Mpa,0.173 Mpa,,0.157 Mpa,0.381 Mpa,0.329 Mpa,0.0647 Mpa,0.108 Mpa,0.00317 Mpa,7.02%,1.31%,5.62%,,6.27%,10.7%,10.4%,1.07%,3.38%,0.0831%
2026-07-25 13:00:00,0.227 Mpa,0.0608 Mpa,0.0972 Mpa,,0.164 Mpa,0.112 Mpa,0.133 Mpa,0.0500 Mpa,0.0474 Mpa,0.0208 Mpa,6.44%,1.94%,3.20%,,5.38%,2.65%,4.13%,0.845%,1.43%,0.619%
2026-07-25 15:00:00,0.0995 Mpa,0.0677 Mpa,0.0617 Mpa,0.00147 Mpa,0.0762 Mpa,0.160 Mpa,0.120 Mpa,0.355 Mpa,0.210 Mpa,0.0960 Mpa,2.96%,2.10%,1.96%,0.122%,2.86%,3.67%,3.48%,9.82%,6.49%,2.66%
2026-07-25 17:00:00,0.0919 Mpa,0.0831 Mpa,0.0514 Mpa,,0.140 Mpa,0.124 Mpa,0.631 Mpa,0.0600 Mpa,0.209 Mpa,0.0666 Mpa,2.65%,2.82%,1.56%,,5.12%,3.22%,20.3%,1.39%,6.35%,1.86%
